,Date,Valid,Installed_Charge_Capacity,Installed_Discharge_Capacity,Total_Charge,Total_Discharge,Hourly_Charging,Hourly_Discharging
124,04/07/2024,True,7967,7239,6206.293,6703.314,"[55.76899999999999, 95.604, 71.703, 286.812, 239.01, 127.47200000000001, 71.703, 135.43900000000002, 374.449, 605.492, 350.54800000000006, 270.87800000000004, 318.68, 852.4689999999999, 581.591, 286.812, 278.845, 231.04299999999998, 199.175, 119.505, 87.63700000000001, 79.67, 103.57100000000001, 382.416]","[101.34599999999999, 144.78, 72.39, 86.868, 188.21400000000003, 267.843, 608.076, 535.686, 115.824, 108.585, 108.585, 195.45300000000003, 152.019, 36.195, 144.78, 152.019, 94.10700000000001, 115.824, 311.277, 1187.196, 1353.693, 477.774, 115.824, 28.956]"
125,04/08/2024,True,7967,7239,7743.924,5378.577,"[493.954, 605.492, 470.05300000000005, 382.416, 270.87800000000004, 79.67, 63.736000000000004, 111.53799999999998, 278.845, 740.9310000000002, 884.337, 430.2180000000001, 191.208, 119.505, 422.251, 645.327, 533.789, 223.07599999999996, 231.04299999999998, 79.67, 159.34, 47.802, 151.373, 127.47200000000001]","[72.39, 36.195, 50.672999999999995, 36.195, 57.912, 72.39, 419.86199999999997, 369.18899999999996, 86.868, 50.672999999999995, 137.541, 50.672999999999995, 318.516, 1093.089, 217.17, 195.45300000000003, 137.541, 166.49699999999999, 202.69199999999998, 535.686, 687.705, 144.78, 137.541, 101.34599999999999]"
126,04/09/2024,True,7967,7239,5863.712,3771.519,"[278.845, 342.58099999999996, 302.746, 254.94400000000002, 191.208, 175.27400000000003, 95.604, 143.406, 231.04299999999998, 286.812, 589.5580000000001, 605.492, 350.54800000000006, 167.30700000000002, 382.416, 207.14200000000002, 254.94400000000002, 262.911, 191.208, 119.505, 71.703, 159.34, 103.57100000000001, 95.604]","[94.10700000000001, 50.672999999999995, 50.672999999999995, 50.672999999999995, 57.912, 72.39, 731.1389999999999, 550.164, 166.49699999999999, 86.868, 94.10700000000001, 86.868, 65.15100000000001, 144.78, 50.672999999999995, 289.56, 166.49699999999999, 195.45300000000003, 159.258, 159.258, 159.258, 94.10700000000001, 123.063, 72.39]"
127,04/10/2024,True,7967,7240,5393.659,4959.400000000001,"[95.604, 223.07599999999996, 111.53799999999998, 87.63700000000001, 270.87800000000004, 119.505, 127.47200000000001, 119.505, 167.30700000000002, 223.07599999999996, 246.977, 478.02, 358.515, 398.35, 438.185, 358.515, 406.31699999999995, 270.87800000000004, 143.406, 103.57100000000001, 199.175, 103.57100000000001, 175.27400000000003, 167.30700000000002]","[238.92000000000002, 65.16000000000001, 173.76, 289.6, 65.16000000000001, 79.64000000000001, 152.04000000000002, 376.48, 209.95999999999998, 173.76, 217.2, 50.67999999999999, 115.84, 79.64000000000001, 144.8, 275.12, 195.48000000000002, 224.44, 166.52, 506.80000000000007, 521.2800000000001, 195.48000000000002, 101.35999999999999, 340.28]"
128,04/11/2024,True,7967,7250,6676.3460000000005,6800.5,"[135.43900000000002, 159.34, 183.24099999999999, 183.24099999999999, 111.53799999999998, 111.53799999999998, 71.703, 175.27400000000003, 836.535, 1210.984, 740.9310000000002, 462.08599999999996, 270.87800000000004, 278.845, 318.68, 159.34, 215.10900000000004, 127.47200000000001, 79.67, 159.34, 143.406, 207.14200000000002, 119.505, 215.10900000000004]","[442.25, 232.0, 217.5, 253.75000000000003, 181.25, 362.5, 369.75, 355.25, 188.50000000000003, 72.5, 174.0, 130.50000000000003, 116.0, 87.0, 50.74999999999999, 79.75000000000001, 58.0, 29.0, 304.5, 1254.25, 1102.0, 507.50000000000006, 130.50000000000003, 101.49999999999999]"
129,04/12/2024,True,7967,7250,6285.963,3545.25,"[406.31699999999995, 430.2180000000001, 621.426, 549.7230000000001, 239.01, 143.406, 47.802, 175.27400000000003, 302.746, 533.789, 446.15199999999993, 358.515, 310.713, 223.07599999999996, 167.30700000000002, 231.04299999999998, 199.175, 215.10900000000004, 63.736000000000004, 127.47200000000001, 71.703, 135.43900000000002, 135.43900000000002, 151.373]","[123.25000000000001, 43.5, 50.74999999999999, 50.74999999999999, 65.25000000000001, 36.25, 217.5, 130.50000000000003, 210.24999999999997, 79.75000000000001, 101.49999999999999, 210.24999999999997, 217.5, 195.75000000000003, 145.0, 145.0, 224.75, 152.25, 391.50000000000006, 232.0, 217.5, 50.74999999999999, 152.25, 101.49999999999999]"
130,04/13/2024,True,7967,7250,4995.309,4009.25,"[159.34, 207.14200000000002, 390.38300000000004, 485.98699999999997, 119.505, 87.63700000000001, 95.604, 47.802, 127.47200000000001, 286.812, 254.94400000000002, 119.505, 183.24099999999999, 310.713, 151.373, 191.208, 254.94400000000002, 246.977, 87.63700000000001, 119.505, 143.406, 191.208, 191.208, 541.7560000000001]","[58.0, 72.5, 87.0, 72.5, 72.5, 65.25000000000001, 232.0, 268.25000000000006, 174.0, 94.25000000000001, 65.25000000000001, 94.25000000000001, 116.0, 137.75, 145.0, 137.75, 202.99999999999997, 137.75, 253.75000000000003, 464.0, 616.25, 304.5, 79.75000000000001, 58.0]"
131,04/14/2024,True,7967,7250,4445.586,4719.75,"[470.05300000000005, 262.911, 183.24099999999999, 167.30700000000002, 111.53799999999998, 143.406, 63.736000000000004, 95.604, 334.61400000000003, 175.27400000000003, 159.34, 199.175, 191.208, 175.27400000000003, 366.48199999999997, 167.30700000000002, 151.373, 167.30700000000002, 87.63700000000001, 119.505, 199.175, 103.57100000000001, 159.34, 191.208]","[65.25000000000001, 65.25000000000001, 43.5, 79.75000000000001, 87.0, 29.0, 159.50000000000003, 282.75, 72.5, 130.50000000000003, 123.25000000000001, 137.75, 145.0, 123.25000000000001, 101.49999999999999, 123.25000000000001, 108.75, 275.5, 551.0, 1087.5, 543.75, 188.50000000000003, 79.75000000000001, 116.0]"
132,04/15/2024,True,7967,7250,6485.138000000001,3567.0000000000005,"[318.68, 589.5580000000001, 454.119, 223.07599999999996, 183.24099999999999, 167.30700000000002, 63.736000000000004, 63.736000000000004, 143.406, 398.35, 270.87800000000004, 350.54800000000006, 509.88800000000003, 270.87800000000004, 350.54800000000006, 310.713, 422.251, 318.68, 223.07599999999996, 111.53799999999998, 175.27400000000003, 159.34, 310.713, 95.604]","[159.50000000000003, 87.0, 29.0, 36.25, 65.25000000000001, 108.75, 232.0, 348.0, 130.50000000000003, 108.75, 87.0, 123.25000000000001, 145.0, 253.75000000000003, 101.49999999999999, 268.25000000000006, 79.75000000000001, 130.50000000000003, 152.25, 304.5, 174.0, 130.50000000000003, 159.50000000000003, 152.25]"
133,04/16/2024,True,7967,7250,5043.111,6401.75,"[151.373, 119.505, 111.53799999999998, 254.94400000000002, 278.845, 95.604, 71.703, 55.76899999999999, 175.27400000000003, 382.416, 318.68, 470.05300000000005, 342.58099999999996, 270.87800000000004, 278.845, 191.208, 207.14200000000002, 223.07599999999996, 127.47200000000001, 71.703, 103.57100000000001, 79.67, 254.94400000000002, 406.31699999999995]","[130.50000000000003, 166.75, 137.75, 36.25, 65.25000000000001, 43.5, 202.99999999999997, 478.5, 188.50000000000003, 123.25000000000001, 94.25000000000001, 79.75000000000001, 101.49999999999999, 79.75000000000001, 72.5, 101.49999999999999, 195.75000000000003, 159.50000000000003, 261.00000000000006, 1457.25, 1334.0, 710.5, 159.50000000000003, 21.75]"
134,04/17/2024,True,7967,7250,6779.917,4560.25,"[302.746, 454.119, 709.0630000000001, 605.492, 326.64699999999993, 199.175, 207.14200000000002, 262.911, 302.746, 350.54800000000006, 270.87800000000004, 318.68, 318.68, 286.812, 262.911, 342.58099999999996, 127.47200000000001, 151.373, 159.34, 55.76899999999999, 143.406, 151.373, 119.505, 350.54800000000006]","[65.25000000000001, 21.75, 29.0, 58.0, 36.25, 87.0, 130.50000000000003, 232.0, 58.0, 116.0, 79.75000000000001, 94.25000000000001, 137.75, 101.49999999999999, 94.25000000000001, 108.75, 79.75000000000001, 72.5, 87.0, 899.0, 1051.25, 659.75, 210.24999999999997, 50.74999999999999]"
135,04/18/2024,True,8167,7250,5627.063,3117.5,"[514.521, 563.523, 555.356, 481.853, 220.50900000000001, 106.171, 81.67, 122.505, 245.01, 155.173, 351.181, 269.511, 196.008, 269.511, 367.515, 236.843, 196.008, 204.175, 130.672, 40.835, 89.837, 106.171, 65.336, 57.169]","[72.5, 50.74999999999999, 58.0, 29.0, 72.5, 29.0, 159.50000000000003, 261.00000000000006, 101.49999999999999, 282.75, 166.75, 79.75000000000001, 108.75, 311.75, 275.5, 94.25000000000001, 123.25000000000001, 65.25000000000001, 116.0, 362.5, 108.75, 43.5, 72.5, 72.5]"
136,04/19/2024,True,8167,7250,3993.663,4060.0,"[114.338, 163.34, 310.346, 204.175, 114.338, 57.169, 65.336, 40.835, 106.171, 179.674, 236.843, 114.338, 302.17900000000003, 383.849, 261.344, 204.175, 163.34, 138.839, 57.169, 81.67, 130.672, 122.505, 228.676, 212.342]","[29.0, 50.74999999999999, 29.0, 14.5, 14.5, 50.74999999999999, 79.75000000000001, 253.75000000000003, 116.0, 145.0, 130.50000000000003, 261.00000000000006, 239.25, 65.25000000000001, 65.25000000000001, 145.0, 174.0, 159.50000000000003, 166.75, 435.0, 739.5, 478.5, 166.75, 50.74999999999999]"
137,04/20/2024,True,8167,7250,4614.3550000000005,3037.7500000000005,"[81.67, 122.505, 57.169, 179.674, 220.50900000000001, 204.175, 179.674, 212.342, 294.01200000000006, 351.181, 367.515, 245.01, 245.01, 179.674, 277.678, 261.344, 432.851, 179.674, 114.338, 57.169, 57.169, 65.336, 81.67, 147.00600000000003]","[145.0, 130.50000000000003, 79.75000000000001, 43.5, 21.75, 14.5, 116.0, 246.50000000000003, 94.25000000000001, 72.5, 79.75000000000001, 145.0, 72.5, 261.00000000000006, 137.75, 297.24999999999994, 87.0, 43.5, 159.50000000000003, 137.75, 268.25000000000006, 195.75000000000003, 94.25000000000001, 94.25000000000001]"
138,04/21/2024,True,8167,7250,3985.496,3980.25,"[155.173, 163.34, 49.002, 171.507, 310.346, 81.67, 65.336, 49.002, 220.50900000000001, 359.348, 204.175, 302.17900000000003, 179.674, 245.01, 155.173, 171.507, 122.505, 73.50300000000001, 73.50300000000001, 57.169, 49.002, 130.672, 294.01200000000006, 302.17900000000003]","[21.75, 58.0, 58.0, 79.75000000000001, 36.25, 21.75, 181.25, 94.25000000000001, 43.5, 50.74999999999999, 58.0, 29.0, 101.49999999999999, 21.75, 79.75000000000001, 36.25, 43.5, 87.0, 239.25, 957.0, 1145.5, 340.75, 101.49999999999999, 94.25000000000001]"
139,04/22/2024,True,8167,7250,5512.725,3690.25,"[228.676, 261.344, 114.338, 212.342, 98.004, 122.505, 106.171, 179.674, 343.014, 481.853, 506.354, 522.688, 432.851, 408.35, 375.682, 269.511, 236.843, 147.00600000000003, 57.169, 40.835, 106.171, 98.004, 89.837, 73.50300000000001]","[50.74999999999999, 21.75, 29.0, 36.25, 36.25, 79.75000000000001, 369.75, 456.75, 210.24999999999997, 217.5, 137.75, 87.0, 72.5, 72.5, 50.74999999999999, 50.74999999999999, 108.75, 116.0, 137.75, 485.75000000000006, 674.2500000000001, 58.0, 79.75000000000001, 50.74999999999999]"
140,04/23/2024,True,8167,7250,5455.5560000000005,4770.5,"[106.171, 253.177, 171.507, 408.35, 138.839, 98.004, 32.668, 196.008, 245.01, 285.845, 253.177, 269.511, 277.678, 285.845, 220.50900000000001, 294.01200000000006, 261.344, 326.68, 277.678, 89.837, 49.002, 138.839, 236.843, 539.022]","[65.25000000000001, 65.25000000000001, 65.25000000000001, 21.75, 50.74999999999999, 123.25000000000001, 275.5, 101.49999999999999, 108.75, 79.75000000000001, 202.99999999999997, 123.25000000000001, 94.25000000000001, 166.75, 130.50000000000003, 174.0, 181.25, 130.50000000000003, 166.75, 862.7500000000001, 1102.0, 282.75, 159.50000000000003, 36.25]"
141,04/24/2024,True,8167,7250,8273.171,8127.250000000001,"[735.03, 343.014, 220.50900000000001, 294.01200000000006, 81.67, 155.173, 81.67, 98.004, 269.511, 392.016, 579.857, 865.702, 947.372, 694.195, 400.183, 302.17900000000003, 375.682, 400.183, 155.173, 98.004, 106.171, 269.511, 171.507, 236.843]","[72.5, 29.0, 29.0, 94.25000000000001, 195.75000000000003, 442.25, 1290.5000000000002, 1036.7500000000002, 268.25000000000006, 123.25000000000001, 58.0, 29.0, 145.0, 217.5, 246.50000000000003, 224.75, 130.50000000000003, 152.25, 471.25, 1348.5000000000002, 1203.5, 188.50000000000003, 108.75, 21.75]"
142,04/25/2024,True,8167,7250,7734.149,4400.75,"[253.177, 318.513, 547.1890000000001, 735.03, 465.519, 122.505, 32.668, 65.336, 138.839, 383.849, 694.195, 694.195, 539.022, 669.694, 588.0240000000001, 457.352, 294.01200000000006, 179.674, 138.839, 98.004, 65.336, 98.004, 81.67, 73.50300000000001]","[123.25000000000001, 72.5, 58.0, 43.5, 50.74999999999999, 101.49999999999999, 565.5, 275.5, 232.0, 232.0, 174.0, 232.0, 217.5, 174.0, 217.5, 297.24999999999994, 145.0, 137.75, 116.0, 217.5, 333.5, 108.75, 101.49999999999999, 174.0]"
143,04/26/2024,True,8167,7250,6394.761,7032.5,"[343.014, 220.50900000000001, 171.507, 204.175, 212.342, 73.50300000000001, 73.50300000000001, 57.169, 196.008, 212.342, 392.016, 522.688, 326.68, 424.684, 669.694, 530.855, 326.68, 269.511, 359.348, 187.841, 187.841, 89.837, 147.00600000000003, 196.008]","[79.75000000000001, 116.0, 145.0, 202.99999999999997, 116.0, 202.99999999999997, 377.00000000000006, 377.00000000000006, 261.00000000000006, 94.25000000000001, 253.75000000000003, 101.49999999999999, 116.0, 232.0, 130.50000000000003, 246.50000000000003, 405.99999999999994, 210.24999999999997, 311.75, 855.5, 1297.75, 696.0, 159.50000000000003, 43.5]"
144,04/27/2024,True,8167,7250,5757.735000000001,2965.25,"[367.515, 571.69, 661.527, 383.849, 408.35, 204.175, 147.00600000000003, 98.004, 196.008, 196.008, 261.344, 228.676, 277.678, 367.515, 253.177, 204.175, 179.674, 220.50900000000001, 98.004, 40.835, 122.505, 122.505, 57.169, 89.837]","[43.5, 58.0, 50.74999999999999, 36.25, 29.0, 36.25, 174.0, 297.24999999999994, 145.0, 123.25000000000001, 72.5, 79.75000000000001, 94.25000000000001, 58.0, 72.5, 87.0, 130.50000000000003, 79.75000000000001, 65.25000000000001, 239.25, 181.25, 195.75000000000003, 174.0, 442.25]"
145,04/28/2024,True,8167,7250,4794.029,6155.25,"[73.50300000000001, 89.837, 187.841, 334.847, 220.50900000000001, 212.342, 138.839, 375.682, 563.523, 196.008, 245.01, 277.678, 163.34, 147.00600000000003, 89.837, 236.843, 212.342, 261.344, 98.004, 24.501, 65.336, 236.843, 155.173, 187.841]","[420.49999999999994, 449.5, 202.99999999999997, 29.0, 29.0, 14.5, 58.0, 65.25000000000001, 58.0, 58.0, 58.0, 29.0, 79.75000000000001, 152.25, 174.0, 58.0, 87.0, 152.25, 217.5, 1341.25, 1442.7499999999998, 667.0, 239.25, 72.5]"
146,04/29/2024,True,8167,7250,8420.177,5524.5,"[359.348, 620.692, 604.3580000000001, 612.525, 310.346, 73.50300000000001, 106.171, 155.173, 539.022, 735.03, 694.195, 343.014, 400.183, 318.513, 351.181, 228.676, 588.0240000000001, 375.682, 73.50300000000001, 81.67, 81.67, 122.505, 294.01200000000006, 351.181]","[116.0, 29.0, 21.75, 50.74999999999999, 43.5, 94.25000000000001, 507.50000000000006, 348.0, 58.0, 94.25000000000001, 58.0, 94.25000000000001, 174.0, 202.99999999999997, 261.00000000000006, 355.25, 79.75000000000001, 145.0, 166.75, 1188.9999999999998, 1058.5, 232.0, 108.75, 36.25]"
147,04/30/2024,True,8167,7250,5512.725,2733.25,"[539.022, 530.855, 473.686, 441.01800000000003, 228.676, 114.338, 138.839, 122.505, 236.843, 285.845, 318.513, 155.173, 130.672, 171.507, 179.674, 351.181, 196.008, 236.843, 106.171, 81.67, 65.336, 98.004, 155.173, 155.173]","[43.5, 87.0, 101.49999999999999, 50.74999999999999, 43.5, 50.74999999999999, 137.75, 174.0, 79.75000000000001, 123.25000000000001, 101.49999999999999, 65.25000000000001, 130.50000000000003, 130.50000000000003, 108.75, 101.49999999999999, 202.99999999999997, 101.49999999999999, 137.75, 355.25, 202.99999999999997, 123.25000000000001, 50.74999999999999, 29.0]"
148,05/01/2024,True,8167,7255,3862.991,3018.08,"[81.67, 122.505, 98.004, 106.171, 89.837, 106.171, 32.668, 114.338, 155.173, 245.01, 179.674, 277.678, 253.177, 408.35, 351.181, 155.173, 236.843, 98.004, 138.839, 57.169, 138.839, 57.169, 130.672, 228.676]","[181.375, 50.785, 36.275, 21.765, 21.765, 65.295, 311.965, 217.65, 50.785, 72.55, 152.35500000000002, 72.55, 87.06, 123.33500000000001, 152.35500000000002, 137.845, 50.785, 108.825, 65.295, 239.41500000000002, 282.945, 340.985, 123.33500000000001, 50.785]"
149,05/02/2024,True,8591,7265,6039.473,6240.635,"[180.411, 77.319, 34.364, 77.319, 146.047, 180.411, 25.773, 68.728, 317.867, 584.188, 386.59499999999997, 206.184, 274.912, 429.55, 412.368, 343.64, 618.552, 369.41299999999995, 317.867, 189.002, 120.27399999999999, 163.22899999999998, 171.82, 343.64]","[50.855, 43.59, 58.120000000000005, 7.265000000000001, 7.265000000000001, 43.59, 377.78000000000003, 341.455, 87.18, 72.65, 145.3, 145.3, 181.625, 145.3, 167.095, 385.045, 283.335, 312.395, 341.455, 719.235, 1278.64, 624.79, 305.13, 116.24000000000001]"
150,05/03/2024,True,8591,7265,6752.526,4191.905,"[438.14099999999996, 524.051, 661.507, 627.1429999999999, 266.321, 146.047, 51.546, 34.364, 257.73, 335.049, 506.869, 506.869, 274.912, 223.366, 360.822, 154.638, 309.276, 317.867, 300.685, 120.27399999999999, 120.27399999999999, 85.91, 51.546, 77.319]","[72.65, 43.59, 50.855, 14.530000000000001, 29.060000000000002, 94.44500000000001, 646.585, 435.9, 108.975, 167.095, 145.3, 232.48000000000002, 305.13, 188.89000000000001, 36.325, 232.48000000000002, 138.035, 138.035, 123.50500000000001, 305.13, 312.395, 101.71, 145.3, 123.50500000000001]"
151,05/04/2024,True,8591,7365,3943.2690000000002,3211.14,"[103.092, 266.321, 85.91, 60.13699999999999, 42.955, 60.13699999999999, 171.82, 60.13699999999999, 128.865, 326.45799999999997, 189.002, 154.638, 111.683, 120.27399999999999, 214.775, 266.321, 180.411, 283.503, 231.95700000000002, 42.955, 189.002, 85.91, 343.64, 223.366]","[58.92, 29.46, 51.55499999999999, 7.365, 22.095, 73.65, 198.85500000000002, 279.87, 147.3, 44.19, 154.66500000000002, 110.475, 103.10999999999999, 58.92, 110.475, 88.38, 51.55499999999999, 154.66500000000002, 162.03000000000003, 581.835, 405.075, 220.95, 58.92, 36.825]"
152,05/05/2024,True,8591,7365,5833.289,4875.63,"[137.456, 240.54799999999997, 154.638, 77.319, 274.912, 231.95700000000002, 68.728, 94.501, 197.593, 231.95700000000002, 266.321, 567.006, 627.1429999999999, 721.644, 352.23099999999994, 309.276, 137.456, 249.13899999999998, 146.047, 128.865, 137.456, 189.002, 94.501, 197.593]","[154.66500000000002, 29.46, 117.84, 338.79, 338.79, 309.33000000000004, 699.675, 294.6, 117.84, 81.01500000000001, 110.475, 110.475, 66.28500000000001, 58.92, 125.20500000000001, 58.92, 66.28500000000001, 81.01500000000001, 198.85500000000002, 441.9, 545.0100000000001, 279.87, 95.745, 154.66500000000002]"
153,05/06/2024,True,8591,7365,5773.152,4404.27,"[197.593, 257.73, 326.45799999999997, 171.82, 77.319, 103.092, 77.319, 154.638, 137.456, 300.685, 283.503, 274.912, 369.41299999999995, 481.09599999999995, 524.051, 300.685, 472.505, 343.64, 197.593, 68.728, 163.22899999999998, 171.82, 163.22899999999998, 154.638]","[81.01500000000001, 22.095, 22.095, 36.825, 29.46, 66.28500000000001, 220.95, 390.34499999999997, 103.10999999999999, 29.46, 110.475, 139.935, 139.935, 169.395, 125.20500000000001, 198.85500000000002, 162.03000000000003, 228.315, 176.76, 375.61499999999995, 626.0250000000001, 441.9, 397.71000000000004, 110.475]"
154,05/07/2024,True,8591,7365,7130.53,5111.31,"[197.593, 146.047, 94.501, 85.91, 111.683, 103.092, 77.319, 326.45799999999997, 730.235, 592.779, 214.775, 154.638, 249.13899999999998, 223.366, 541.233, 893.464, 962.1919999999999, 189.002, 206.184, 68.728, 146.047, 223.366, 300.685, 292.094]","[66.28500000000001, 139.935, 81.01500000000001, 51.55499999999999, 29.46, 279.87, 721.77, 478.725, 110.475, 110.475, 154.66500000000002, 368.25, 279.87, 132.57000000000002, 81.01500000000001, 147.3, 73.65, 132.57000000000002, 198.85500000000002, 471.36, 603.93, 184.125, 81.01500000000001, 132.57000000000002]"
