,Date,Hour Starting,period,respondent,fueltype,type-name,value,value-units
1605,2024-10-06,21,2024-10-06T22-05,ERCO,COL,Coal,10197,megawatthours
1606,2024-10-06,22,2024-10-06T23-05,ERCO,COL,Coal,10157,megawatthours
1607,2024-10-06,23,2024-10-07T00-05,ERCO,COL,Coal,9986,megawatthours
1608,2024-10-07,0,2024-10-07T01-05,ERCO,COL,Coal,9281,megawatthours
1609,2024-10-07,1,2024-10-07T02-05,ERCO,COL,Coal,8714,megawatthours
1610,2024-10-07,2,2024-10-07T03-05,ERCO,COL,Coal,8396,megawatthours
1611,2024-10-07,3,2024-10-07T04-05,ERCO,COL,Coal,8333,megawatthours
1612,2024-10-07,4,2024-10-07T05-05,ERCO,COL,Coal,8514,megawatthours
1613,2024-10-07,5,2024-10-07T06-05,ERCO,COL,Coal,9394,megawatthours
1614,2024-10-07,6,2024-10-07T07-05,ERCO,COL,Coal,9599,megawatthours
1615,2024-10-07,7,2024-10-07T08-05,ERCO,COL,Coal,9503,megawatthours
1616,2024-10-07,8,2024-10-07T09-05,ERCO,COL,Coal,8044,megawatthours
1617,2024-10-07,9,2024-10-07T10-05,ERCO,COL,Coal,6027,megawatthours
1618,2024-10-07,10,2024-10-07T11-05,ERCO,COL,Coal,5604,megawatthours
1619,2024-10-07,11,2024-10-07T12-05,ERCO,COL,Coal,5925,megawatthours
1620,2024-10-07,12,2024-10-07T13-05,ERCO,COL,Coal,6662,megawatthours
1621,2024-10-07,13,2024-10-07T14-05,ERCO,COL,Coal,8086,megawatthours
1622,2024-10-07,14,2024-10-07T15-05,ERCO,COL,Coal,8284,megawatthours
1623,2024-10-07,15,2024-10-07T16-05,ERCO,COL,Coal,9068,megawatthours
1624,2024-10-07,16,2024-10-07T17-05,ERCO,COL,Coal,10066,megawatthours
1625,2024-10-07,17,2024-10-07T18-05,ERCO,COL,Coal,10200,megawatthours
1626,2024-10-07,18,2024-10-07T19-05,ERCO,COL,Coal,10028,megawatthours
1627,2024-10-07,19,2024-10-07T20-05,ERCO,COL,Coal,9821,megawatthours
1628,2024-10-07,20,2024-10-07T21-05,ERCO,COL,Coal,10203,megawatthours
1629,2024-10-07,21,2024-10-07T22-05,ERCO,COL,Coal,10179,megawatthours
1630,2024-10-07,22,2024-10-07T23-05,ERCO,COL,Coal,10168,megawatthours
1631,2024-10-07,23,2024-10-08T00-05,ERCO,COL,Coal,9660,megawatthours
1632,2024-10-08,0,2024-10-08T01-05,ERCO,COL,Coal,8839,megawatthours
1633,2024-10-08,1,2024-10-08T02-05,ERCO,COL,Coal,8217,megawatthours
1634,2024-10-08,2,2024-10-08T03-05,ERCO,COL,Coal,7051,megawatthours
1635,2024-10-08,3,2024-10-08T04-05,ERCO,COL,Coal,6849,megawatthours
1636,2024-10-08,4,2024-10-08T05-05,ERCO,COL,Coal,6817,megawatthours
1637,2024-10-08,5,2024-10-08T06-05,ERCO,COL,Coal,7069,megawatthours
1638,2024-10-08,6,2024-10-08T07-05,ERCO,COL,Coal,8381,megawatthours
1639,2024-10-08,7,2024-10-08T08-05,ERCO,COL,Coal,9449,megawatthours
1640,2024-10-08,8,2024-10-08T09-05,ERCO,COL,Coal,7677,megawatthours
1641,2024-10-08,9,2024-10-08T10-05,ERCO,COL,Coal,5998,megawatthours
1642,2024-10-08,10,2024-10-08T11-05,ERCO,COL,Coal,5650,megawatthours
1643,2024-10-08,11,2024-10-08T12-05,ERCO,COL,Coal,5855,megawatthours
1644,2024-10-08,12,2024-10-08T13-05,ERCO,COL,Coal,6725,megawatthours
1645,2024-10-08,13,2024-10-08T14-05,ERCO,COL,Coal,7815,megawatthours
1646,2024-10-08,14,2024-10-08T15-05,ERCO,COL,Coal,8717,megawatthours
1647,2024-10-08,15,2024-10-08T16-05,ERCO,COL,Coal,9205,megawatthours
1648,2024-10-08,16,2024-10-08T17-05,ERCO,COL,Coal,9533,megawatthours
1649,2024-10-08,17,2024-10-08T18-05,ERCO,COL,Coal,9920,megawatthours
1650,2024-10-08,18,2024-10-08T19-05,ERCO,COL,Coal,10145,megawatthours
1651,2024-10-08,19,2024-10-08T20-05,ERCO,COL,Coal,10024,megawatthours
1652,2024-10-08,20,2024-10-08T21-05,ERCO,COL,Coal,9893,megawatthours
1653,2024-10-08,21,2024-10-08T22-05,ERCO,COL,Coal,8875,megawatthours
1654,2024-10-08,22,2024-10-08T23-05,ERCO,COL,Coal,8925,megawatthours
1655,2024-10-08,23,2024-10-09T00-05,ERCO,COL,Coal,8335,megawatthours
1656,2024-10-09,0,2024-10-09T01-05,ERCO,COL,Coal,7334,megawatthours
1657,2024-10-09,1,2024-10-09T02-05,ERCO,COL,Coal,6234,megawatthours
1658,2024-10-09,2,2024-10-09T03-05,ERCO,COL,Coal,5684,megawatthours
1659,2024-10-09,3,2024-10-09T04-05,ERCO,COL,Coal,5750,megawatthours
1660,2024-10-09,4,2024-10-09T05-05,ERCO,COL,Coal,5934,megawatthours
1661,2024-10-09,5,2024-10-09T06-05,ERCO,COL,Coal,6275,megawatthours
1662,2024-10-09,6,2024-10-09T07-05,ERCO,COL,Coal,6886,megawatthours
1663,2024-10-09,7,2024-10-09T08-05,ERCO,COL,Coal,7652,megawatthours
1664,2024-10-09,8,2024-10-09T09-05,ERCO,COL,Coal,6594,megawatthours
1665,2024-10-09,9,2024-10-09T10-05,ERCO,COL,Coal,5816,megawatthours
1666,2024-10-09,10,2024-10-09T11-05,ERCO,COL,Coal,5725,megawatthours
1667,2024-10-09,11,2024-10-09T12-05,ERCO,COL,Coal,5688,megawatthours
1668,2024-10-09,12,2024-10-09T13-05,ERCO,COL,Coal,6341,megawatthours
1669,2024-10-09,13,2024-10-09T14-05,ERCO,COL,Coal,7226,megawatthours
1670,2024-10-09,14,2024-10-09T15-05,ERCO,COL,Coal,8150,megawatthours
1671,2024-10-09,15,2024-10-09T16-05,ERCO,COL,Coal,8918,megawatthours
1672,2024-10-09,16,2024-10-09T17-05,ERCO,COL,Coal,9915,megawatthours
1673,2024-10-09,17,2024-10-09T18-05,ERCO,COL,Coal,10332,megawatthours
1674,2024-10-09,18,2024-10-09T19-05,ERCO,COL,Coal,10313,megawatthours
1675,2024-10-09,19,2024-10-09T20-05,ERCO,COL,Coal,10337,megawatthours
1676,2024-10-09,20,2024-10-09T21-05,ERCO,COL,Coal,9394,megawatthours
1677,2024-10-09,21,2024-10-09T22-05,ERCO,COL,Coal,8911,megawatthours
1678,2024-10-09,22,2024-10-09T23-05,ERCO,COL,Coal,8715,megawatthours
1679,2024-10-09,23,2024-10-10T00-05,ERCO,COL,Coal,8000,megawatthours
1680,2024-10-10,0,2024-10-10T01-05,ERCO,COL,Coal,6646,megawatthours
1681,2024-10-10,1,2024-10-10T02-05,ERCO,COL,Coal,5645,megawatthours
1682,2024-10-10,2,2024-10-10T03-05,ERCO,COL,Coal,5218,megawatthours
1683,2024-10-10,3,2024-10-10T04-05,ERCO,COL,Coal,4937,megawatthours
1684,2024-10-10,4,2024-10-10T05-05,ERCO,COL,Coal,4808,megawatthours
1685,2024-10-10,5,2024-10-10T06-05,ERCO,COL,Coal,5181,megawatthours
1686,2024-10-10,6,2024-10-10T07-05,ERCO,COL,Coal,6418,megawatthours
1687,2024-10-10,7,2024-10-10T08-05,ERCO,COL,Coal,7073,megawatthours
1688,2024-10-10,8,2024-10-10T09-05,ERCO,COL,Coal,6354,megawatthours
1689,2024-10-10,9,2024-10-10T10-05,ERCO,COL,Coal,5443,megawatthours
1690,2024-10-10,10,2024-10-10T11-05,ERCO,COL,Coal,5291,megawatthours
1691,2024-10-10,11,2024-10-10T12-05,ERCO,COL,Coal,5476,megawatthours
1692,2024-10-10,12,2024-10-10T13-05,ERCO,COL,Coal,5952,megawatthours
1693,2024-10-10,13,2024-10-10T14-05,ERCO,COL,Coal,6559,megawatthours
1694,2024-10-10,14,2024-10-10T15-05,ERCO,COL,Coal,7698,megawatthours
1695,2024-10-10,15,2024-10-10T16-05,ERCO,COL,Coal,8587,megawatthours
1696,2024-10-10,16,2024-10-10T17-05,ERCO,COL,Coal,9321,megawatthours
1697,2024-10-10,17,2024-10-10T18-05,ERCO,COL,Coal,9552,megawatthours
1698,2024-10-10,18,2024-10-10T19-05,ERCO,COL,Coal,9694,megawatthours
1699,2024-10-10,19,2024-10-10T20-05,ERCO,COL,Coal,9750,megawatthours
1700,2024-10-10,20,2024-10-10T21-05,ERCO,COL,Coal,8565,megawatthours
1701,2024-10-10,21,2024-10-10T22-05,ERCO,COL,Coal,7452,megawatthours
1702,2024-10-10,22,2024-10-10T23-05,ERCO,COL,Coal,7189,megawatthours
1703,2024-10-10,23,2024-10-11T00-05,ERCO,COL,Coal,6159,megawatthours
1704,2024-10-11,0,2024-10-11T01-05,ERCO,COL,Coal,5542,megawatthours
1705,2024-10-11,1,2024-10-11T02-05,ERCO,COL,Coal,4996,megawatthours
1706,2024-10-11,2,2024-10-11T03-05,ERCO,COL,Coal,4968,megawatthours
1707,2024-10-11,3,2024-10-11T04-05,ERCO,COL,Coal,4972,megawatthours
1708,2024-10-11,4,2024-10-11T05-05,ERCO,COL,Coal,4866,megawatthours
1709,2024-10-11,5,2024-10-11T06-05,ERCO,COL,Coal,4902,megawatthours
1710,2024-10-11,6,2024-10-11T07-05,ERCO,COL,Coal,5752,megawatthours
1711,2024-10-11,7,2024-10-11T08-05,ERCO,COL,Coal,6828,megawatthours
1712,2024-10-11,8,2024-10-11T09-05,ERCO,COL,Coal,6305,megawatthours
1713,2024-10-11,9,2024-10-11T10-05,ERCO,COL,Coal,5172,megawatthours
1714,2024-10-11,10,2024-10-11T11-05,ERCO,COL,Coal,5007,megawatthours
1715,2024-10-11,11,2024-10-11T12-05,ERCO,COL,Coal,5057,megawatthours
1716,2024-10-11,12,2024-10-11T13-05,ERCO,COL,Coal,5165,megawatthours
1717,2024-10-11,13,2024-10-11T14-05,ERCO,COL,Coal,5273,megawatthours
1718,2024-10-11,14,2024-10-11T15-05,ERCO,COL,Coal,5765,megawatthours
1719,2024-10-11,15,2024-10-11T16-05,ERCO,COL,Coal,6740,megawatthours
1720,2024-10-11,16,2024-10-11T17-05,ERCO,COL,Coal,7733,megawatthours
1721,2024-10-11,17,2024-10-11T18-05,ERCO,COL,Coal,8774,megawatthours
1722,2024-10-11,18,2024-10-11T19-05,ERCO,COL,Coal,9455,megawatthours
1723,2024-10-11,19,2024-10-11T20-05,ERCO,COL,Coal,8571,megawatthours
1724,2024-10-11,20,2024-10-11T21-05,ERCO,COL,Coal,7305,megawatthours
1725,2024-10-11,21,2024-10-11T22-05,ERCO,COL,Coal,6895,megawatthours
1726,2024-10-11,22,2024-10-11T23-05,ERCO,COL,Coal,7190,megawatthours
1727,2024-10-11,23,2024-10-12T00-05,ERCO,COL,Coal,6905,megawatthours
1728,2024-10-12,0,2024-10-12T01-05,ERCO,COL,Coal,5959,megawatthours
1729,2024-10-12,1,2024-10-12T02-05,ERCO,COL,Coal,5453,megawatthours
1730,2024-10-12,2,2024-10-12T03-05,ERCO,COL,Coal,5015,megawatthours
1731,2024-10-12,3,2024-10-12T04-05,ERCO,COL,Coal,4880,megawatthours
1732,2024-10-12,4,2024-10-12T05-05,ERCO,COL,Coal,5061,megawatthours
1733,2024-10-12,5,2024-10-12T06-05,ERCO,COL,Coal,5245,megawatthours
1734,2024-10-12,6,2024-10-12T07-05,ERCO,COL,Coal,5428,megawatthours
1735,2024-10-12,7,2024-10-12T08-05,ERCO,COL,Coal,5550,megawatthours
1736,2024-10-12,8,2024-10-12T09-05,ERCO,COL,Coal,5022,megawatthours
1737,2024-10-12,9,2024-10-12T10-05,ERCO,COL,Coal,4323,megawatthours
1738,2024-10-12,10,2024-10-12T11-05,ERCO,COL,Coal,4520,megawatthours
1739,2024-10-12,11,2024-10-12T12-05,ERCO,COL,Coal,4733,megawatthours
1740,2024-10-12,12,2024-10-12T13-05,ERCO,COL,Coal,5161,megawatthours
1741,2024-10-12,13,2024-10-12T14-05,ERCO,COL,Coal,5422,megawatthours
1742,2024-10-12,14,2024-10-12T15-05,ERCO,COL,Coal,5832,megawatthours
1743,2024-10-12,15,2024-10-12T16-05,ERCO,COL,Coal,6587,megawatthours
1744,2024-10-12,16,2024-10-12T17-05,ERCO,COL,Coal,7219,megawatthours
1745,2024-10-12,17,2024-10-12T18-05,ERCO,COL,Coal,8179,megawatthours
1746,2024-10-12,18,2024-10-12T19-05,ERCO,COL,Coal,8924,megawatthours
1747,2024-10-12,19,2024-10-12T20-05,ERCO,COL,Coal,8569,megawatthours
1748,2024-10-12,20,2024-10-12T21-05,ERCO,COL,Coal,7301,megawatthours
1749,2024-10-12,21,2024-10-12T22-05,ERCO,COL,Coal,6307,megawatthours
1750,2024-10-12,22,2024-10-12T23-05,ERCO,COL,Coal,6327,megawatthours
1751,2024-10-12,23,2024-10-13T00-05,ERCO,COL,Coal,6038,megawatthours
1752,2024-10-13,0,2024-10-13T01-05,ERCO,COL,Coal,5541,megawatthours
1753,2024-10-13,1,2024-10-13T02-05,ERCO,COL,Coal,5098,megawatthours
1754,2024-10-13,2,2024-10-13T03-05,ERCO,COL,Coal,4966,megawatthours
1755,2024-10-13,3,2024-10-13T04-05,ERCO,COL,Coal,4935,megawatthours
1756,2024-10-13,4,2024-10-13T05-05,ERCO,COL,Coal,4865,megawatthours
1757,2024-10-13,5,2024-10-13T06-05,ERCO,COL,Coal,4808,megawatthours
1758,2024-10-13,6,2024-10-13T07-05,ERCO,COL,Coal,4735,megawatthours
1759,2024-10-13,7,2024-10-13T08-05,ERCO,COL,Coal,4783,megawatthours
1760,2024-10-13,8,2024-10-13T09-05,ERCO,COL,Coal,4531,megawatthours
1761,2024-10-13,9,2024-10-13T10-05,ERCO,COL,Coal,4275,megawatthours
1762,2024-10-13,10,2024-10-13T11-05,ERCO,COL,Coal,4267,megawatthours
1763,2024-10-13,11,2024-10-13T12-05,ERCO,COL,Coal,4673,megawatthours
1764,2024-10-13,12,2024-10-13T13-05,ERCO,COL,Coal,4903,megawatthours
1765,2024-10-13,13,2024-10-13T14-05,ERCO,COL,Coal,5563,megawatthours
1766,2024-10-13,14,2024-10-13T15-05,ERCO,COL,Coal,7304,megawatthours
1767,2024-10-13,15,2024-10-13T16-05,ERCO,COL,Coal,8801,megawatthours
1768,2024-10-13,16,2024-10-13T17-05,ERCO,COL,Coal,9047,megawatthours
1769,2024-10-13,17,2024-10-13T18-05,ERCO,COL,Coal,9068,megawatthours
1770,2024-10-13,18,2024-10-13T19-05,ERCO,COL,Coal,9118,megawatthours
1771,2024-10-13,19,2024-10-13T20-05,ERCO,COL,Coal,9102,megawatthours
1772,2024-10-13,20,2024-10-13T21-05,ERCO,COL,Coal,8488,megawatthours
1773,2024-10-13,21,2024-10-13T22-05,ERCO,COL,Coal,7318,megawatthours
1774,2024-10-13,22,2024-10-13T23-05,ERCO,COL,Coal,7418,megawatthours
1775,2024-10-13,23,2024-10-14T00-05,ERCO,COL,Coal,7018,megawatthours
1776,2024-10-14,0,2024-10-14T01-05,ERCO,COL,Coal,6947,megawatthours
1777,2024-10-14,1,2024-10-14T02-05,ERCO,COL,Coal,6762,megawatthours
1778,2024-10-14,2,2024-10-14T03-05,ERCO,COL,Coal,6644,megawatthours
1779,2024-10-14,3,2024-10-14T04-05,ERCO,COL,Coal,6379,megawatthours
1780,2024-10-14,4,2024-10-14T05-05,ERCO,COL,Coal,5779,megawatthours
1781,2024-10-14,5,2024-10-14T06-05,ERCO,COL,Coal,5576,megawatthours
1782,2024-10-14,6,2024-10-14T07-05,ERCO,COL,Coal,5887,megawatthours
1783,2024-10-14,7,2024-10-14T08-05,ERCO,COL,Coal,6338,megawatthours
1784,2024-10-14,8,2024-10-14T09-05,ERCO,COL,Coal,5940,megawatthours
1785,2024-10-14,9,2024-10-14T10-05,ERCO,COL,Coal,4875,megawatthours
1786,2024-10-14,10,2024-10-14T11-05,ERCO,COL,Coal,4668,megawatthours
1787,2024-10-14,11,2024-10-14T12-05,ERCO,COL,Coal,5340,megawatthours
1788,2024-10-14,12,2024-10-14T13-05,ERCO,COL,Coal,7400,megawatthours
1789,2024-10-14,13,2024-10-14T14-05,ERCO,COL,Coal,8469,megawatthours
1790,2024-10-14,14,2024-10-14T15-05,ERCO,COL,Coal,8836,megawatthours
1791,2024-10-14,15,2024-10-14T16-05,ERCO,COL,Coal,8975,megawatthours
1792,2024-10-14,16,2024-10-14T17-05,ERCO,COL,Coal,8946,megawatthours
1793,2024-10-14,17,2024-10-14T18-05,ERCO,COL,Coal,8884,megawatthours
1794,2024-10-14,18,2024-10-14T19-05,ERCO,COL,Coal,8965,megawatthours
1795,2024-10-14,19,2024-10-14T20-05,ERCO,COL,Coal,8903,megawatthours
1796,2024-10-14,20,2024-10-14T21-05,ERCO,COL,Coal,8889,megawatthours
1797,2024-10-14,21,2024-10-14T22-05,ERCO,COL,Coal,8654,megawatthours
1798,2024-10-14,22,2024-10-14T23-05,ERCO,COL,Coal,8170,megawatthours
1799,2024-10-14,23,2024-10-15T00-05,ERCO,COL,Coal,7605,megawatthours
1800,2024-10-15,0,2024-10-15T01-05,ERCO,COL,Coal,6713,megawatthours
1801,2024-10-15,1,2024-10-15T02-05,ERCO,COL,Coal,5416,megawatthours
1802,2024-10-15,2,2024-10-15T03-05,ERCO,COL,Coal,4689,megawatthours
1803,2024-10-15,3,2024-10-15T04-05,ERCO,COL,Coal,4537,megawatthours
1804,2024-10-15,4,2024-10-15T05-05,ERCO,COL,Coal,4461,megawatthours
1805,2024-10-15,5,2024-10-15T06-05,ERCO,COL,Coal,4599,megawatthours
1806,2024-10-15,6,2024-10-15T07-05,ERCO,COL,Coal,5301,megawatthours
1807,2024-10-15,7,2024-10-15T08-05,ERCO,COL,Coal,6453,megawatthours
1808,2024-10-15,8,2024-10-15T09-05,ERCO,COL,Coal,5914,megawatthours
1809,2024-10-15,9,2024-10-15T10-05,ERCO,COL,Coal,4693,megawatthours
1810,2024-10-15,10,2024-10-15T11-05,ERCO,COL,Coal,4501,megawatthours
1811,2024-10-15,11,2024-10-15T12-05,ERCO,COL,Coal,4458,megawatthours
1812,2024-10-15,12,2024-10-15T13-05,ERCO,COL,Coal,4778,megawatthours
1813,2024-10-15,13,2024-10-15T14-05,ERCO,COL,Coal,6331,megawatthours
1814,2024-10-15,14,2024-10-15T15-05,ERCO,COL,Coal,7954,megawatthours
1815,2024-10-15,15,2024-10-15T16-05,ERCO,COL,Coal,8164,megawatthours
1816,2024-10-15,16,2024-10-15T17-05,ERCO,COL,Coal,8157,megawatthours
1817,2024-10-15,17,2024-10-15T18-05,ERCO,COL,Coal,8155,megawatthours
1818,2024-10-15,18,2024-10-15T19-05,ERCO,COL,Coal,8045,megawatthours
1819,2024-10-15,19,2024-10-15T20-05,ERCO,COL,Coal,8107,megawatthours
1820,2024-10-15,20,2024-10-15T21-05,ERCO,COL,Coal,7862,megawatthours
1821,2024-10-15,21,2024-10-15T22-05,ERCO,COL,Coal,7595,megawatthours
1822,2024-10-15,22,2024-10-15T23-05,ERCO,COL,Coal,7966,megawatthours
1823,2024-10-15,23,2024-10-16T00-05,ERCO,COL,Coal,7711,megawatthours
1824,2024-10-16,0,2024-10-16T01-05,ERCO,COL,Coal,7046,megawatthours
1825,2024-10-16,1,2024-10-16T02-05,ERCO,COL,Coal,6757,megawatthours
1826,2024-10-16,2,2024-10-16T03-05,ERCO,COL,Coal,6291,megawatthours
1827,2024-10-16,3,2024-10-16T04-05,ERCO,COL,Coal,5818,megawatthours
1828,2024-10-16,4,2024-10-16T05-05,ERCO,COL,Coal,5869,megawatthours
1829,2024-10-16,5,2024-10-16T06-05,ERCO,COL,Coal,6401,megawatthours
1830,2024-10-16,6,2024-10-16T07-05,ERCO,COL,Coal,6754,megawatthours
1831,2024-10-16,7,2024-10-16T08-05,ERCO,COL,Coal,7203,megawatthours
1832,2024-10-16,8,2024-10-16T09-05,ERCO,COL,Coal,6993,megawatthours
1833,2024-10-16,9,2024-10-16T10-05,ERCO,COL,Coal,5571,megawatthours
1834,2024-10-16,10,2024-10-16T11-05,ERCO,COL,Coal,5088,megawatthours
1835,2024-10-16,11,2024-10-16T12-05,ERCO,COL,Coal,4884,megawatthours
1836,2024-10-16,12,2024-10-16T13-05,ERCO,COL,Coal,4934,megawatthours
1837,2024-10-16,13,2024-10-16T14-05,ERCO,COL,Coal,4952,megawatthours
1838,2024-10-16,14,2024-10-16T15-05,ERCO,COL,Coal,4871,megawatthours
1839,2024-10-16,15,2024-10-16T16-05,ERCO,COL,Coal,5187,megawatthours
1840,2024-10-16,16,2024-10-16T17-05,ERCO,COL,Coal,4902,megawatthours
1841,2024-10-16,17,2024-10-16T18-05,ERCO,COL,Coal,5339,megawatthours
1842,2024-10-16,18,2024-10-16T19-05,ERCO,COL,Coal,6944,megawatthours
1843,2024-10-16,19,2024-10-16T20-05,ERCO,COL,Coal,8085,megawatthours
1844,2024-10-16,20,2024-10-16T21-05,ERCO,COL,Coal,7695,megawatthours
1845,2024-10-16,21,2024-10-16T22-05,ERCO,COL,Coal,6028,megawatthours
1846,2024-10-16,22,2024-10-16T23-05,ERCO,COL,Coal,4815,megawatthours
1847,2024-10-16,23,2024-10-17T00-05,ERCO,COL,Coal,4589,megawatthours
1848,2024-10-17,0,2024-10-17T01-05,ERCO,COL,Coal,4135,megawatthours
1849,2024-10-17,1,2024-10-17T02-05,ERCO,COL,Coal,3922,megawatthours
1850,2024-10-17,2,2024-10-17T03-05,ERCO,COL,Coal,3975,megawatthours
1851,2024-10-17,3,2024-10-17T04-05,ERCO,COL,Coal,4062,megawatthours
1852,2024-10-17,4,2024-10-17T05-05,ERCO,COL,Coal,4074,megawatthours
1853,2024-10-17,5,2024-10-17T06-05,ERCO,COL,Coal,4206,megawatthours
1854,2024-10-17,6,2024-10-17T07-05,ERCO,COL,Coal,4435,megawatthours
1855,2024-10-17,7,2024-10-17T08-05,ERCO,COL,Coal,4994,megawatthours
1856,2024-10-17,8,2024-10-17T09-05,ERCO,COL,Coal,4527,megawatthours
1857,2024-10-17,9,2024-10-17T10-05,ERCO,COL,Coal,4033,megawatthours
1858,2024-10-17,10,2024-10-17T11-05,ERCO,COL,Coal,3741,megawatthours
1859,2024-10-17,11,2024-10-17T12-05,ERCO,COL,Coal,3531,megawatthours
1860,2024-10-17,12,2024-10-17T13-05,ERCO,COL,Coal,3521,megawatthours
1861,2024-10-17,13,2024-10-17T14-05,ERCO,COL,Coal,3379,megawatthours
1862,2024-10-17,14,2024-10-17T15-05,ERCO,COL,Coal,3591,megawatthours
1863,2024-10-17,15,2024-10-17T16-05,ERCO,COL,Coal,3566,megawatthours
1864,2024-10-17,16,2024-10-17T17-05,ERCO,COL,Coal,3548,megawatthours
1865,2024-10-17,17,2024-10-17T18-05,ERCO,COL,Coal,3846,megawatthours
1866,2024-10-17,18,2024-10-17T19-05,ERCO,COL,Coal,5136,megawatthours
1867,2024-10-17,19,2024-10-17T20-05,ERCO,COL,Coal,5763,megawatthours
1868,2024-10-17,20,2024-10-17T21-05,ERCO,COL,Coal,5701,megawatthours
1869,2024-10-17,21,2024-10-17T22-05,ERCO,COL,Coal,5273,megawatthours
1870,2024-10-17,22,2024-10-17T23-05,ERCO,COL,Coal,4763,megawatthours
1871,2024-10-17,23,2024-10-18T00-05,ERCO,COL,Coal,4395,megawatthours
1872,2024-10-18,0,2024-10-18T01-05,ERCO,COL,Coal,4366,megawatthours
1873,2024-10-18,1,2024-10-18T02-05,ERCO,COL,Coal,4522,megawatthours
1874,2024-10-18,2,2024-10-18T03-05,ERCO,COL,Coal,4294,megawatthours
1875,2024-10-18,3,2024-10-18T04-05,ERCO,COL,Coal,4299,megawatthours
1876,2024-10-18,4,2024-10-18T05-05,ERCO,COL,Coal,4289,megawatthours
1877,2024-10-18,5,2024-10-18T06-05,ERCO,COL,Coal,4603,megawatthours
1878,2024-10-18,6,2024-10-18T07-05,ERCO,COL,Coal,4985,megawatthours
1879,2024-10-18,7,2024-10-18T08-05,ERCO,COL,Coal,5436,megawatthours
1880,2024-10-18,8,2024-10-18T09-05,ERCO,COL,Coal,4956,megawatthours
1881,2024-10-18,9,2024-10-18T10-05,ERCO,COL,Coal,4094,megawatthours
1882,2024-10-18,10,2024-10-18T11-05,ERCO,COL,Coal,3738,megawatthours
1883,2024-10-18,11,2024-10-18T12-05,ERCO,COL,Coal,3560,megawatthours
1884,2024-10-18,12,2024-10-18T13-05,ERCO,COL,Coal,3592,megawatthours
1885,2024-10-18,13,2024-10-18T14-05,ERCO,COL,Coal,3892,megawatthours
1886,2024-10-18,14,2024-10-18T15-05,ERCO,COL,Coal,4013,megawatthours
1887,2024-10-18,15,2024-10-18T16-05,ERCO,COL,Coal,4295,megawatthours
1888,2024-10-18,16,2024-10-18T17-05,ERCO,COL,Coal,4441,megawatthours
1889,2024-10-18,17,2024-10-18T18-05,ERCO,COL,Coal,4873,megawatthours
1890,2024-10-18,18,2024-10-18T19-05,ERCO,COL,Coal,5444,megawatthours
1891,2024-10-18,19,2024-10-18T20-05,ERCO,COL,Coal,5801,megawatthours
1892,2024-10-18,20,2024-10-18T21-05,ERCO,COL,Coal,5973,megawatthours
1893,2024-10-18,21,2024-10-18T22-05,ERCO,COL,Coal,5762,megawatthours
1894,2024-10-18,22,2024-10-18T23-05,ERCO,COL,Coal,5926,megawatthours
1895,2024-10-18,23,2024-10-19T00-05,ERCO,COL,Coal,6070,megawatthours
1896,2024-10-19,0,2024-10-19T01-05,ERCO,COL,Coal,5541,megawatthours
1897,2024-10-19,1,2024-10-19T02-05,ERCO,COL,Coal,4849,megawatthours
1898,2024-10-19,2,2024-10-19T03-05,ERCO,COL,Coal,4415,megawatthours
1899,2024-10-19,3,2024-10-19T04-05,ERCO,COL,Coal,4356,megawatthours
1900,2024-10-19,4,2024-10-19T05-05,ERCO,COL,Coal,4270,megawatthours
1901,2024-10-19,5,2024-10-19T06-05,ERCO,COL,Coal,4488,megawatthours
1902,2024-10-19,6,2024-10-19T07-05,ERCO,COL,Coal,5181,megawatthours
1903,2024-10-19,7,2024-10-19T08-05,ERCO,COL,Coal,5650,megawatthours
1904,2024-10-19,8,2024-10-19T09-05,ERCO,COL,Coal,5022,megawatthours
1905,2024-10-19,9,2024-10-19T10-05,ERCO,COL,Coal,3904,megawatthours
1906,2024-10-19,10,2024-10-19T11-05,ERCO,COL,Coal,3767,megawatthours
1907,2024-10-19,11,2024-10-19T12-05,ERCO,COL,Coal,3766,megawatthours
1908,2024-10-19,12,2024-10-19T13-05,ERCO,COL,Coal,3818,megawatthours
1909,2024-10-19,13,2024-10-19T14-05,ERCO,COL,Coal,4075,megawatthours
1910,2024-10-19,14,2024-10-19T15-05,ERCO,COL,Coal,4358,megawatthours
1911,2024-10-19,15,2024-10-19T16-05,ERCO,COL,Coal,4445,megawatthours
1912,2024-10-19,16,2024-10-19T17-05,ERCO,COL,Coal,4591,megawatthours
1913,2024-10-19,17,2024-10-19T18-05,ERCO,COL,Coal,5148,megawatthours
1914,2024-10-19,18,2024-10-19T19-05,ERCO,COL,Coal,7244,megawatthours
1915,2024-10-19,19,2024-10-19T20-05,ERCO,COL,Coal,8004,megawatthours
1916,2024-10-19,20,2024-10-19T21-05,ERCO,COL,Coal,6415,megawatthours
1917,2024-10-19,21,2024-10-19T22-05,ERCO,COL,Coal,5731,megawatthours
1918,2024-10-19,22,2024-10-19T23-05,ERCO,COL,Coal,5890,megawatthours
1919,2024-10-19,23,2024-10-20T00-05,ERCO,COL,Coal,6167,megawatthours
1920,2024-10-20,0,2024-10-20T01-05,ERCO,COL,Coal,5752,megawatthours
1921,2024-10-20,1,2024-10-20T02-05,ERCO,COL,Coal,4912,megawatthours
