,period,value,value-units,Date,Hour Starting
9433,2024-07-03T20-05,77590,megawatthours,2024-07-03,19
9432,2024-07-03T21-05,74634,megawatthours,2024-07-03,20
9431,2024-07-03T22-05,72056,megawatthours,2024-07-03,21
9430,2024-07-03T23-05,68804,megawatthours,2024-07-03,22
9429,2024-07-04T00-05,65276,megawatthours,2024-07-03,23
9428,2024-07-04T01-05,61697,megawatthours,2024-07-04,0
9427,2024-07-04T02-05,58828,megawatthours,2024-07-04,1
9426,2024-07-04T03-05,56599,megawatthours,2024-07-04,2
9425,2024-07-04T04-05,54949,megawatthours,2024-07-04,3
9424,2024-07-04T05-05,54002,megawatthours,2024-07-04,4
9423,2024-07-04T06-05,53459,megawatthours,2024-07-04,5
9422,2024-07-04T07-05,52966,megawatthours,2024-07-04,6
9421,2024-07-04T08-05,53644,megawatthours,2024-07-04,7
9420,2024-07-04T09-05,57307,megawatthours,2024-07-04,8
9419,2024-07-04T10-05,61204,megawatthours,2024-07-04,9
9418,2024-07-04T11-05,65199,megawatthours,2024-07-04,10
9417,2024-07-04T12-05,69251,megawatthours,2024-07-04,11
9416,2024-07-04T13-05,73012,megawatthours,2024-07-04,12
9415,2024-07-04T14-05,76122,megawatthours,2024-07-04,13
9414,2024-07-04T15-05,78481,megawatthours,2024-07-04,14
9413,2024-07-04T16-05,79966,megawatthours,2024-07-04,15
9412,2024-07-04T17-05,80541,megawatthours,2024-07-04,16
9411,2024-07-04T18-05,80689,megawatthours,2024-07-04,17
9410,2024-07-04T19-05,78998,megawatthours,2024-07-04,18
9409,2024-07-04T20-05,75799,megawatthours,2024-07-04,19
9408,2024-07-04T21-05,72839,megawatthours,2024-07-04,20
9407,2024-07-04T22-05,70387,megawatthours,2024-07-04,21
9406,2024-07-04T23-05,67466,megawatthours,2024-07-04,22
9405,2024-07-05T00-05,64356,megawatthours,2024-07-04,23
9404,2024-07-05T01-05,61007,megawatthours,2024-07-05,0
9403,2024-07-05T02-05,57699,megawatthours,2024-07-05,1
9402,2024-07-05T03-05,55095,megawatthours,2024-07-05,2
9401,2024-07-05T04-05,53227,megawatthours,2024-07-05,3
9400,2024-07-05T05-05,52047,megawatthours,2024-07-05,4
9399,2024-07-05T06-05,51866,megawatthours,2024-07-05,5
9398,2024-07-05T07-05,51810,megawatthours,2024-07-05,6
9397,2024-07-05T08-05,52905,megawatthours,2024-07-05,7
9396,2024-07-05T09-05,56661,megawatthours,2024-07-05,8
9395,2024-07-05T10-05,60578,megawatthours,2024-07-05,9
9394,2024-07-05T11-05,63844,megawatthours,2024-07-05,10
9393,2024-07-05T12-05,67426,megawatthours,2024-07-05,11
9392,2024-07-05T13-05,69879,megawatthours,2024-07-05,12
9391,2024-07-05T14-05,72445,megawatthours,2024-07-05,13
9390,2024-07-05T15-05,73847,megawatthours,2024-07-05,14
9389,2024-07-05T16-05,74013,megawatthours,2024-07-05,15
9388,2024-07-05T17-05,73716,megawatthours,2024-07-05,16
9387,2024-07-05T18-05,72673,megawatthours,2024-07-05,17
9386,2024-07-05T19-05,70830,megawatthours,2024-07-05,18
9385,2024-07-05T20-05,68236,megawatthours,2024-07-05,19
9384,2024-07-05T21-05,66151,megawatthours,2024-07-05,20
9383,2024-07-05T22-05,64275,megawatthours,2024-07-05,21
9382,2024-07-05T23-05,61184,megawatthours,2024-07-05,22
9381,2024-07-06T00-05,58033,megawatthours,2024-07-05,23
9380,2024-07-06T01-05,54714,megawatthours,2024-07-06,0
9379,2024-07-06T02-05,52075,megawatthours,2024-07-06,1
9378,2024-07-06T03-05,50351,megawatthours,2024-07-06,2
9377,2024-07-06T04-05,48732,megawatthours,2024-07-06,3
9376,2024-07-06T05-05,47861,megawatthours,2024-07-06,4
9375,2024-07-06T06-05,47353,megawatthours,2024-07-06,5
9374,2024-07-06T07-05,46933,megawatthours,2024-07-06,6
9373,2024-07-06T08-05,47875,megawatthours,2024-07-06,7
9372,2024-07-06T09-05,51752,megawatthours,2024-07-06,8
9371,2024-07-06T10-05,55581,megawatthours,2024-07-06,9
9370,2024-07-06T11-05,60311,megawatthours,2024-07-06,10
9369,2024-07-06T12-05,64428,megawatthours,2024-07-06,11
9368,2024-07-06T13-05,68419,megawatthours,2024-07-06,12
9367,2024-07-06T14-05,71147,megawatthours,2024-07-06,13
9366,2024-07-06T15-05,71277,megawatthours,2024-07-06,14
9365,2024-07-06T16-05,71112,megawatthours,2024-07-06,15
9364,2024-07-06T17-05,70628,megawatthours,2024-07-06,16
9363,2024-07-06T18-05,69906,megawatthours,2024-07-06,17
9362,2024-07-06T19-05,68666,megawatthours,2024-07-06,18
9361,2024-07-06T20-05,65624,megawatthours,2024-07-06,19
9360,2024-07-06T21-05,63332,megawatthours,2024-07-06,20
9359,2024-07-06T22-05,61807,megawatthours,2024-07-06,21
9358,2024-07-06T23-05,59661,megawatthours,2024-07-06,22
9357,2024-07-07T00-05,56970,megawatthours,2024-07-06,23
9356,2024-07-07T01-05,54260,megawatthours,2024-07-07,0
9355,2024-07-07T02-05,51780,megawatthours,2024-07-07,1
9354,2024-07-07T03-05,49853,megawatthours,2024-07-07,2
9353,2024-07-07T04-05,48502,megawatthours,2024-07-07,3
9352,2024-07-07T05-05,47528,megawatthours,2024-07-07,4
9351,2024-07-07T06-05,47036,megawatthours,2024-07-07,5
9350,2024-07-07T07-05,46757,megawatthours,2024-07-07,6
9349,2024-07-07T08-05,47359,megawatthours,2024-07-07,7
9348,2024-07-07T09-05,49968,megawatthours,2024-07-07,8
9347,2024-07-07T10-05,53261,megawatthours,2024-07-07,9
9346,2024-07-07T11-05,57336,megawatthours,2024-07-07,10
9345,2024-07-07T12-05,61206,megawatthours,2024-07-07,11
9344,2024-07-07T13-05,63507,megawatthours,2024-07-07,12
9343,2024-07-07T14-05,65858,megawatthours,2024-07-07,13
9342,2024-07-07T15-05,67989,megawatthours,2024-07-07,14
9341,2024-07-07T16-05,69434,megawatthours,2024-07-07,15
9340,2024-07-07T17-05,70636,megawatthours,2024-07-07,16
9339,2024-07-07T18-05,70127,megawatthours,2024-07-07,17
9338,2024-07-07T19-05,68624,megawatthours,2024-07-07,18
9337,2024-07-07T20-05,65892,megawatthours,2024-07-07,19
9336,2024-07-07T21-05,63797,megawatthours,2024-07-07,20
9335,2024-07-07T22-05,61998,megawatthours,2024-07-07,21
9334,2024-07-07T23-05,59168,megawatthours,2024-07-07,22
9333,2024-07-08T00-05,55545,megawatthours,2024-07-07,23
9332,2024-07-08T01-05,52736,megawatthours,2024-07-08,0
9331,2024-07-08T02-05,50719,megawatthours,2024-07-08,1
9330,2024-07-08T03-05,48825,megawatthours,2024-07-08,2
9329,2024-07-08T04-05,47572,megawatthours,2024-07-08,3
9328,2024-07-08T05-05,46952,megawatthours,2024-07-08,4
9327,2024-07-08T06-05,46269,megawatthours,2024-07-08,5
9326,2024-07-08T07-05,45083,megawatthours,2024-07-08,6
9325,2024-07-08T08-05,44398,megawatthours,2024-07-08,7
9324,2024-07-08T09-05,44612,megawatthours,2024-07-08,8
9323,2024-07-08T10-05,44929,megawatthours,2024-07-08,9
9322,2024-07-08T11-05,45985,megawatthours,2024-07-08,10
9321,2024-07-08T12-05,47366,megawatthours,2024-07-08,11
9320,2024-07-08T13-05,49268,megawatthours,2024-07-08,12
9319,2024-07-08T14-05,51217,megawatthours,2024-07-08,13
9318,2024-07-08T15-05,53011,megawatthours,2024-07-08,14
9317,2024-07-08T16-05,54272,megawatthours,2024-07-08,15
9316,2024-07-08T17-05,54714,megawatthours,2024-07-08,16
9315,2024-07-08T18-05,54727,megawatthours,2024-07-08,17
9314,2024-07-08T19-05,54728,megawatthours,2024-07-08,18
9313,2024-07-08T20-05,54136,megawatthours,2024-07-08,19
9312,2024-07-08T21-05,52808,megawatthours,2024-07-08,20
9311,2024-07-08T22-05,51837,megawatthours,2024-07-08,21
9310,2024-07-08T23-05,49518,megawatthours,2024-07-08,22
9309,2024-07-09T00-05,46678,megawatthours,2024-07-08,23
9308,2024-07-09T01-05,44154,megawatthours,2024-07-09,0
9307,2024-07-09T02-05,42020,megawatthours,2024-07-09,1
9306,2024-07-09T03-05,40745,megawatthours,2024-07-09,2
9305,2024-07-09T04-05,40074,megawatthours,2024-07-09,3
9304,2024-07-09T05-05,39901,megawatthours,2024-07-09,4
9303,2024-07-09T06-05,40659,megawatthours,2024-07-09,5
9302,2024-07-09T07-05,42056,megawatthours,2024-07-09,6
9301,2024-07-09T08-05,43389,megawatthours,2024-07-09,7
9300,2024-07-09T09-05,46422,megawatthours,2024-07-09,8
9299,2024-07-09T10-05,49200,megawatthours,2024-07-09,9
9298,2024-07-09T11-05,52423,megawatthours,2024-07-09,10
9297,2024-07-09T12-05,55945,megawatthours,2024-07-09,11
9296,2024-07-09T13-05,59580,megawatthours,2024-07-09,12
9295,2024-07-09T14-05,62695,megawatthours,2024-07-09,13
9294,2024-07-09T15-05,64743,megawatthours,2024-07-09,14
9293,2024-07-09T16-05,65576,megawatthours,2024-07-09,15
9292,2024-07-09T17-05,66050,megawatthours,2024-07-09,16
9291,2024-07-09T18-05,66122,megawatthours,2024-07-09,17
9290,2024-07-09T19-05,65375,megawatthours,2024-07-09,18
9289,2024-07-09T20-05,63672,megawatthours,2024-07-09,19
9288,2024-07-09T21-05,61440,megawatthours,2024-07-09,20
9287,2024-07-09T22-05,59687,megawatthours,2024-07-09,21
9286,2024-07-09T23-05,56664,megawatthours,2024-07-09,22
9285,2024-07-10T00-05,53350,megawatthours,2024-07-09,23
9284,2024-07-10T01-05,50018,megawatthours,2024-07-10,0
9283,2024-07-10T02-05,47515,megawatthours,2024-07-10,1
9282,2024-07-10T03-05,45363,megawatthours,2024-07-10,2
9281,2024-07-10T04-05,44309,megawatthours,2024-07-10,3
9280,2024-07-10T05-05,44126,megawatthours,2024-07-10,4
9279,2024-07-10T06-05,44657,megawatthours,2024-07-10,5
9278,2024-07-10T07-05,45503,megawatthours,2024-07-10,6
9277,2024-07-10T08-05,46961,megawatthours,2024-07-10,7
9276,2024-07-10T09-05,50296,megawatthours,2024-07-10,8
9275,2024-07-10T10-05,53417,megawatthours,2024-07-10,9
9274,2024-07-10T11-05,57389,megawatthours,2024-07-10,10
9273,2024-07-10T12-05,60865,megawatthours,2024-07-10,11
9272,2024-07-10T13-05,63971,megawatthours,2024-07-10,12
9271,2024-07-10T14-05,66083,megawatthours,2024-07-10,13
9270,2024-07-10T15-05,67617,megawatthours,2024-07-10,14
9269,2024-07-10T16-05,68677,megawatthours,2024-07-10,15
9268,2024-07-10T17-05,69382,megawatthours,2024-07-10,16
9267,2024-07-10T18-05,68786,megawatthours,2024-07-10,17
9266,2024-07-10T19-05,67361,megawatthours,2024-07-10,18
9265,2024-07-10T20-05,65506,megawatthours,2024-07-10,19
9264,2024-07-10T21-05,63101,megawatthours,2024-07-10,20
9263,2024-07-10T22-05,61239,megawatthours,2024-07-10,21
9262,2024-07-10T23-05,57876,megawatthours,2024-07-10,22
9261,2024-07-11T00-05,54092,megawatthours,2024-07-10,23
9260,2024-07-11T01-05,51087,megawatthours,2024-07-11,0
9259,2024-07-11T02-05,48346,megawatthours,2024-07-11,1
9258,2024-07-11T03-05,46366,megawatthours,2024-07-11,2
9257,2024-07-11T04-05,45240,megawatthours,2024-07-11,3
9256,2024-07-11T05-05,44816,megawatthours,2024-07-11,4
9255,2024-07-11T06-05,45340,megawatthours,2024-07-11,5
9254,2024-07-11T07-05,46333,megawatthours,2024-07-11,6
9253,2024-07-11T08-05,47653,megawatthours,2024-07-11,7
9252,2024-07-11T09-05,51175,megawatthours,2024-07-11,8
9251,2024-07-11T10-05,54509,megawatthours,2024-07-11,9
9250,2024-07-11T11-05,57972,megawatthours,2024-07-11,10
9249,2024-07-11T12-05,61333,megawatthours,2024-07-11,11
9248,2024-07-11T13-05,64726,megawatthours,2024-07-11,12
9247,2024-07-11T14-05,67445,megawatthours,2024-07-11,13
9246,2024-07-11T15-05,68339,megawatthours,2024-07-11,14
9245,2024-07-11T16-05,69034,megawatthours,2024-07-11,15
9244,2024-07-11T17-05,69905,megawatthours,2024-07-11,16
9243,2024-07-11T18-05,69789,megawatthours,2024-07-11,17
9242,2024-07-11T19-05,68785,megawatthours,2024-07-11,18
9241,2024-07-11T20-05,67027,megawatthours,2024-07-11,19
9240,2024-07-11T21-05,64799,megawatthours,2024-07-11,20
9239,2024-07-11T22-05,62875,megawatthours,2024-07-11,21
9238,2024-07-11T23-05,59561,megawatthours,2024-07-11,22
9237,2024-07-12T00-05,56079,megawatthours,2024-07-11,23
9236,2024-07-12T01-05,52661,megawatthours,2024-07-12,0
9235,2024-07-12T02-05,50424,megawatthours,2024-07-12,1
9234,2024-07-12T03-05,48281,megawatthours,2024-07-12,2
9233,2024-07-12T04-05,47001,megawatthours,2024-07-12,3
9232,2024-07-12T05-05,46439,megawatthours,2024-07-12,4
9231,2024-07-12T06-05,46881,megawatthours,2024-07-12,5
9230,2024-07-12T07-05,47733,megawatthours,2024-07-12,6
9229,2024-07-12T08-05,48553,megawatthours,2024-07-12,7
9228,2024-07-12T09-05,51893,megawatthours,2024-07-12,8
9227,2024-07-12T10-05,55218,megawatthours,2024-07-12,9
9226,2024-07-12T11-05,57851,megawatthours,2024-07-12,10
9225,2024-07-12T12-05,61313,megawatthours,2024-07-12,11
9224,2024-07-12T13-05,63743,megawatthours,2024-07-12,12
9223,2024-07-12T14-05,64883,megawatthours,2024-07-12,13
9222,2024-07-12T15-05,65886,megawatthours,2024-07-12,14
9221,2024-07-12T16-05,66178,megawatthours,2024-07-12,15
9220,2024-07-12T17-05,66619,megawatthours,2024-07-12,16
9219,2024-07-12T18-05,66755,megawatthours,2024-07-12,17
9218,2024-07-12T19-05,65798,megawatthours,2024-07-12,18
9217,2024-07-12T20-05,64141,megawatthours,2024-07-12,19
9216,2024-07-12T21-05,62201,megawatthours,2024-07-12,20
9215,2024-07-12T22-05,60704,megawatthours,2024-07-12,21
9214,2024-07-12T23-05,57986,megawatthours,2024-07-12,22
9213,2024-07-13T00-05,54824,megawatthours,2024-07-12,23
9212,2024-07-13T01-05,51838,megawatthours,2024-07-13,0
9211,2024-07-13T02-05,49419,megawatthours,2024-07-13,1
9210,2024-07-13T03-05,47594,megawatthours,2024-07-13,2
9209,2024-07-13T04-05,46324,megawatthours,2024-07-13,3
9208,2024-07-13T05-05,45674,megawatthours,2024-07-13,4
9207,2024-07-13T06-05,45635,megawatthours,2024-07-13,5
9206,2024-07-13T07-05,45503,megawatthours,2024-07-13,6
9205,2024-07-13T08-05,45920,megawatthours,2024-07-13,7
9204,2024-07-13T09-05,48232,megawatthours,2024-07-13,8
9203,2024-07-13T10-05,51763,megawatthours,2024-07-13,9
9202,2024-07-13T11-05,54652,megawatthours,2024-07-13,10
9201,2024-07-13T12-05,57834,megawatthours,2024-07-13,11
9200,2024-07-13T13-05,61260,megawatthours,2024-07-13,12
9199,2024-07-13T14-05,63746,megawatthours,2024-07-13,13
9198,2024-07-13T15-05,66138,megawatthours,2024-07-13,14
9197,2024-07-13T16-05,67013,megawatthours,2024-07-13,15
9196,2024-07-13T17-05,67630,megawatthours,2024-07-13,16
9195,2024-07-13T18-05,67349,megawatthours,2024-07-13,17
9194,2024-07-13T19-05,66179,megawatthours,2024-07-13,18
9193,2024-07-13T20-05,63989,megawatthours,2024-07-13,19
9192,2024-07-13T21-05,62109,megawatthours,2024-07-13,20
9191,2024-07-13T22-05,60565,megawatthours,2024-07-13,21
9190,2024-07-13T23-05,57734,megawatthours,2024-07-13,22
9189,2024-07-14T00-05,54806,megawatthours,2024-07-13,23
9188,2024-07-14T01-05,51927,megawatthours,2024-07-14,0
9187,2024-07-14T02-05,49957,megawatthours,2024-07-14,1
9186,2024-07-14T03-05,47996,megawatthours,2024-07-14,2
9185,2024-07-14T04-05,46553,megawatthours,2024-07-14,3
9184,2024-07-14T05-05,45818,megawatthours,2024-07-14,4
9183,2024-07-14T06-05,45561,megawatthours,2024-07-14,5
9182,2024-07-14T07-05,45659,megawatthours,2024-07-14,6
9181,2024-07-14T08-05,46228,megawatthours,2024-07-14,7
9180,2024-07-14T09-05,49317,megawatthours,2024-07-14,8
9179,2024-07-14T10-05,52719,megawatthours,2024-07-14,9
9178,2024-07-14T11-05,56458,megawatthours,2024-07-14,10
9177,2024-07-14T12-05,60237,megawatthours,2024-07-14,11
9176,2024-07-14T13-05,63829,megawatthours,2024-07-14,12
9175,2024-07-14T14-05,67159,megawatthours,2024-07-14,13
9174,2024-07-14T15-05,69922,megawatthours,2024-07-14,14
9173,2024-07-14T16-05,71512,megawatthours,2024-07-14,15
9172,2024-07-14T17-05,72542,megawatthours,2024-07-14,16
9171,2024-07-14T18-05,72744,megawatthours,2024-07-14,17
9170,2024-07-14T19-05,71728,megawatthours,2024-07-14,18
9169,2024-07-14T20-05,69594,megawatthours,2024-07-14,19
9168,2024-07-14T21-05,67205,megawatthours,2024-07-14,20
9167,2024-07-14T22-05,65880,megawatthours,2024-07-14,21
9166,2024-07-14T23-05,62874,megawatthours,2024-07-14,22
9165,2024-07-15T00-05,59540,megawatthours,2024-07-14,23
9164,2024-07-15T01-05,56314,megawatthours,2024-07-15,0
9163,2024-07-15T02-05,53536,megawatthours,2024-07-15,1
9162,2024-07-15T03-05,51634,megawatthours,2024-07-15,2
9161,2024-07-15T04-05,50119,megawatthours,2024-07-15,3
9160,2024-07-15T05-05,49617,megawatthours,2024-07-15,4
9159,2024-07-15T06-05,50106,megawatthours,2024-07-15,5
9158,2024-07-15T07-05,50956,megawatthours,2024-07-15,6
9157,2024-07-15T08-05,51975,megawatthours,2024-07-15,7
9156,2024-07-15T09-05,54704,megawatthours,2024-07-15,8
9155,2024-07-15T10-05,58742,megawatthours,2024-07-15,9
9154,2024-07-15T11-05,62650,megawatthours,2024-07-15,10
9153,2024-07-15T12-05,66375,megawatthours,2024-07-15,11
9152,2024-07-15T13-05,70114,megawatthours,2024-07-15,12
9151,2024-07-15T14-05,73644,megawatthours,2024-07-15,13
9150,2024-07-15T15-05,76137,megawatthours,2024-07-15,14
9149,2024-07-15T16-05,78043,megawatthours,2024-07-15,15
9148,2024-07-15T17-05,79343,megawatthours,2024-07-15,16
9147,2024-07-15T18-05,79706,megawatthours,2024-07-15,17
9146,2024-07-15T19-05,78558,megawatthours,2024-07-15,18
9145,2024-07-15T20-05,75457,megawatthours,2024-07-15,19
9144,2024-07-15T21-05,72244,megawatthours,2024-07-15,20
9143,2024-07-15T22-05,70579,megawatthours,2024-07-15,21
9142,2024-07-15T23-05,66613,megawatthours,2024-07-15,22
9141,2024-07-16T00-05,62482,megawatthours,2024-07-15,23
9140,2024-07-16T01-05,58889,megawatthours,2024-07-16,0
9139,2024-07-16T02-05,56238,megawatthours,2024-07-16,1
9138,2024-07-16T03-05,53829,megawatthours,2024-07-16,2
9137,2024-07-16T04-05,52049,megawatthours,2024-07-16,3
9136,2024-07-16T05-05,51452,megawatthours,2024-07-16,4
9135,2024-07-16T06-05,51738,megawatthours,2024-07-16,5
9134,2024-07-16T07-05,52371,megawatthours,2024-07-16,6
9133,2024-07-16T08-05,53365,megawatthours,2024-07-16,7
9132,2024-07-16T09-05,56906,megawatthours,2024-07-16,8
9131,2024-07-16T10-05,60297,megawatthours,2024-07-16,9
9130,2024-07-16T11-05,63980,megawatthours,2024-07-16,10
9129,2024-07-16T12-05,67912,megawatthours,2024-07-16,11
9128,2024-07-16T13-05,72016,megawatthours,2024-07-16,12
9127,2024-07-16T14-05,75619,megawatthours,2024-07-16,13
9126,2024-07-16T15-05,77794,megawatthours,2024-07-16,14
9125,2024-07-16T16-05,79336,megawatthours,2024-07-16,15
9124,2024-07-16T17-05,79843,megawatthours,2024-07-16,16
9123,2024-07-16T18-05,79500,megawatthours,2024-07-16,17
9122,2024-07-16T19-05,78857,megawatthours,2024-07-16,18
9121,2024-07-16T20-05,76897,megawatthours,2024-07-16,19
9120,2024-07-16T21-05,73292,megawatthours,2024-07-16,20
9119,2024-07-16T22-05,71593,megawatthours,2024-07-16,21
9118,2024-07-16T23-05,68082,megawatthours,2024-07-16,22
9117,2024-07-17T00-05,64022,megawatthours,2024-07-16,23
9116,2024-07-17T01-05,60422,megawatthours,2024-07-17,0
9115,2024-07-17T02-05,57502,megawatthours,2024-07-17,1
9114,2024-07-17T03-05,55332,megawatthours,2024-07-17,2
9113,2024-07-17T04-05,54025,megawatthours,2024-07-17,3
9112,2024-07-17T05-05,53295,megawatthours,2024-07-17,4
9111,2024-07-17T06-05,53886,megawatthours,2024-07-17,5
9110,2024-07-17T07-05,54492,megawatthours,2024-07-17,6
9109,2024-07-17T08-05,55310,megawatthours,2024-07-17,7
9108,2024-07-17T09-05,58149,megawatthours,2024-07-17,8
9107,2024-07-17T10-05,61394,megawatthours,2024-07-17,9
9106,2024-07-17T11-05,65155,megawatthours,2024-07-17,10
9105,2024-07-17T12-05,68430,megawatthours,2024-07-17,11
9104,2024-07-17T13-05,71147,megawatthours,2024-07-17,12
9103,2024-07-17T14-05,73405,megawatthours,2024-07-17,13
9102,2024-07-17T15-05,74434,megawatthours,2024-07-17,14
9101,2024-07-17T16-05,73263,megawatthours,2024-07-17,15
9100,2024-07-17T17-05,71304,megawatthours,2024-07-17,16
9099,2024-07-17T18-05,69906,megawatthours,2024-07-17,17
9098,2024-07-17T19-05,68996,megawatthours,2024-07-17,18
9097,2024-07-17T20-05,67098,megawatthours,2024-07-17,19
9096,2024-07-17T21-05,65428,megawatthours,2024-07-17,20
9095,2024-07-17T22-05,63885,megawatthours,2024-07-17,21
9094,2024-07-17T23-05,61102,megawatthours,2024-07-17,22
9093,2024-07-18T00-05,57740,megawatthours,2024-07-17,23
9092,2024-07-18T01-05,54291,megawatthours,2024-07-18,0
9091,2024-07-18T02-05,51924,megawatthours,2024-07-18,1
9090,2024-07-18T03-05,50558,megawatthours,2024-07-18,2
9089,2024-07-18T04-05,49336,megawatthours,2024-07-18,3
9088,2024-07-18T05-05,48850,megawatthours,2024-07-18,4
9087,2024-07-18T06-05,49719,megawatthours,2024-07-18,5
9086,2024-07-18T07-05,50704,megawatthours,2024-07-18,6
9085,2024-07-18T08-05,51911,megawatthours,2024-07-18,7
9084,2024-07-18T09-05,54410,megawatthours,2024-07-18,8
9083,2024-07-18T10-05,55995,megawatthours,2024-07-18,9
9082,2024-07-18T11-05,57773,megawatthours,2024-07-18,10
9081,2024-07-18T12-05,59548,megawatthours,2024-07-18,11
9080,2024-07-18T13-05,61393,megawatthours,2024-07-18,12
9079,2024-07-18T14-05,64030,megawatthours,2024-07-18,13
9078,2024-07-18T15-05,66343,megawatthours,2024-07-18,14
9077,2024-07-18T16-05,68547,megawatthours,2024-07-18,15
9076,2024-07-18T17-05,70960,megawatthours,2024-07-18,16
9075,2024-07-18T18-05,72014,megawatthours,2024-07-18,17
9074,2024-07-18T19-05,71208,megawatthours,2024-07-18,18
9073,2024-07-18T20-05,68689,megawatthours,2024-07-18,19
9072,2024-07-18T21-05,65983,megawatthours,2024-07-18,20
9071,2024-07-18T22-05,63971,megawatthours,2024-07-18,21
9070,2024-07-18T23-05,60607,megawatthours,2024-07-18,22
9069,2024-07-19T00-05,56862,megawatthours,2024-07-18,23
9068,2024-07-19T01-05,53495,megawatthours,2024-07-19,0
9067,2024-07-19T02-05,50858,megawatthours,2024-07-19,1
9066,2024-07-19T03-05,48940,megawatthours,2024-07-19,2
9065,2024-07-19T04-05,47662,megawatthours,2024-07-19,3
9064,2024-07-19T05-05,47002,megawatthours,2024-07-19,4
9063,2024-07-19T06-05,47809,megawatthours,2024-07-19,5
9062,2024-07-19T07-05,48735,megawatthours,2024-07-19,6
9061,2024-07-19T08-05,50242,megawatthours,2024-07-19,7
9060,2024-07-19T09-05,53532,megawatthours,2024-07-19,8
