,period,value,value-units,Date,Hour Starting
4975,2024-10-23T03-05,44009,megawatthours,2024-10-23,2
4974,2024-10-23T04-05,42901,megawatthours,2024-10-23,3
4973,2024-10-23T05-05,42735,megawatthours,2024-10-23,4
4972,2024-10-23T06-05,43706,megawatthours,2024-10-23,5
4971,2024-10-23T07-05,46068,megawatthours,2024-10-23,6
4970,2024-10-23T08-05,47056,megawatthours,2024-10-23,7
4969,2024-10-23T09-05,48127,megawatthours,2024-10-23,8
4968,2024-10-23T10-05,51053,megawatthours,2024-10-23,9
4967,2024-10-23T11-05,52805,megawatthours,2024-10-23,10
4966,2024-10-23T12-05,55397,megawatthours,2024-10-23,11
4965,2024-10-23T13-05,58638,megawatthours,2024-10-23,12
4964,2024-10-23T14-05,62072,megawatthours,2024-10-23,13
4963,2024-10-23T15-05,64994,megawatthours,2024-10-23,14
4962,2024-10-23T16-05,67056,megawatthours,2024-10-23,15
4961,2024-10-23T17-05,67970,megawatthours,2024-10-23,16
4960,2024-10-23T18-05,66593,megawatthours,2024-10-23,17
4959,2024-10-23T19-05,63214,megawatthours,2024-10-23,18
4958,2024-10-23T20-05,61769,megawatthours,2024-10-23,19
4957,2024-10-23T21-05,61007,megawatthours,2024-10-23,20
4956,2024-10-23T22-05,57909,megawatthours,2024-10-23,21
4955,2024-10-23T23-05,54383,megawatthours,2024-10-23,22
4954,2024-10-24T00-05,50915,megawatthours,2024-10-23,23
4953,2024-10-24T01-05,47847,megawatthours,2024-10-24,0
4952,2024-10-24T02-05,46073,megawatthours,2024-10-24,1
4951,2024-10-24T03-05,44286,megawatthours,2024-10-24,2
4950,2024-10-24T04-05,43665,megawatthours,2024-10-24,3
4949,2024-10-24T05-05,43739,megawatthours,2024-10-24,4
4948,2024-10-24T06-05,44682,megawatthours,2024-10-24,5
4947,2024-10-24T07-05,47040,megawatthours,2024-10-24,6
4946,2024-10-24T08-05,48122,megawatthours,2024-10-24,7
4945,2024-10-24T09-05,48884,megawatthours,2024-10-24,8
4944,2024-10-24T10-05,51694,megawatthours,2024-10-24,9
4943,2024-10-24T11-05,54150,megawatthours,2024-10-24,10
4942,2024-10-24T12-05,56260,megawatthours,2024-10-24,11
4941,2024-10-24T13-05,59212,megawatthours,2024-10-24,12
4940,2024-10-24T14-05,62515,megawatthours,2024-10-24,13
4939,2024-10-24T15-05,64887,megawatthours,2024-10-24,14
4938,2024-10-24T16-05,66249,megawatthours,2024-10-24,15
4937,2024-10-24T17-05,67378,megawatthours,2024-10-24,16
4936,2024-10-24T18-05,66421,megawatthours,2024-10-24,17
4935,2024-10-24T19-05,63427,megawatthours,2024-10-24,18
4934,2024-10-24T20-05,61643,megawatthours,2024-10-24,19
4933,2024-10-24T21-05,59743,megawatthours,2024-10-24,20
4932,2024-10-24T22-05,57452,megawatthours,2024-10-24,21
4931,2024-10-24T23-05,54341,megawatthours,2024-10-24,22
4930,2024-10-25T00-05,50907,megawatthours,2024-10-24,23
4929,2024-10-25T01-05,48403,megawatthours,2024-10-25,0
4928,2024-10-25T02-05,46390,megawatthours,2024-10-25,1
4927,2024-10-25T03-05,44830,megawatthours,2024-10-25,2
4926,2024-10-25T04-05,43779,megawatthours,2024-10-25,3
4925,2024-10-25T05-05,44046,megawatthours,2024-10-25,4
4924,2024-10-25T06-05,44863,megawatthours,2024-10-25,5
4923,2024-10-25T07-05,47123,megawatthours,2024-10-25,6
4922,2024-10-25T08-05,48076,megawatthours,2024-10-25,7
4921,2024-10-25T09-05,48893,megawatthours,2024-10-25,8
4920,2024-10-25T10-05,52857,megawatthours,2024-10-25,9
4919,2024-10-25T11-05,55214,megawatthours,2024-10-25,10
4918,2024-10-25T12-05,57034,megawatthours,2024-10-25,11
4917,2024-10-25T13-05,59298,megawatthours,2024-10-25,12
4916,2024-10-25T14-05,62234,megawatthours,2024-10-25,13
4915,2024-10-25T15-05,64965,megawatthours,2024-10-25,14
4914,2024-10-25T16-05,66847,megawatthours,2024-10-25,15
4913,2024-10-25T17-05,67649,megawatthours,2024-10-25,16
4912,2024-10-25T18-05,66141,megawatthours,2024-10-25,17
4911,2024-10-25T19-05,61930,megawatthours,2024-10-25,18
4910,2024-10-25T20-05,59670,megawatthours,2024-10-25,19
4909,2024-10-25T21-05,58270,megawatthours,2024-10-25,20
4908,2024-10-25T22-05,56557,megawatthours,2024-10-25,21
4907,2024-10-25T23-05,53989,megawatthours,2024-10-25,22
4906,2024-10-26T00-05,51206,megawatthours,2024-10-25,23
4905,2024-10-26T01-05,48653,megawatthours,2024-10-26,0
4904,2024-10-26T02-05,46605,megawatthours,2024-10-26,1
4903,2024-10-26T03-05,45044,megawatthours,2024-10-26,2
4902,2024-10-26T04-05,44053,megawatthours,2024-10-26,3
4901,2024-10-26T05-05,43286,megawatthours,2024-10-26,4
4900,2024-10-26T06-05,43169,megawatthours,2024-10-26,5
4899,2024-10-26T07-05,43481,megawatthours,2024-10-26,6
4898,2024-10-26T08-05,44290,megawatthours,2024-10-26,7
4897,2024-10-26T09-05,45681,megawatthours,2024-10-26,8
4896,2024-10-26T10-05,50068,megawatthours,2024-10-26,9
4895,2024-10-26T11-05,52022,megawatthours,2024-10-26,10
4894,2024-10-26T12-05,54068,megawatthours,2024-10-26,11
4893,2024-10-26T13-05,56422,megawatthours,2024-10-26,12
4892,2024-10-26T14-05,59171,megawatthours,2024-10-26,13
4891,2024-10-26T15-05,61569,megawatthours,2024-10-26,14
4890,2024-10-26T16-05,63267,megawatthours,2024-10-26,15
4889,2024-10-26T17-05,64110,megawatthours,2024-10-26,16
4888,2024-10-26T18-05,62466,megawatthours,2024-10-26,17
4887,2024-10-26T19-05,58781,megawatthours,2024-10-26,18
4886,2024-10-26T20-05,56805,megawatthours,2024-10-26,19
4885,2024-10-26T21-05,55012,megawatthours,2024-10-26,20
4884,2024-10-26T22-05,53646,megawatthours,2024-10-26,21
4883,2024-10-26T23-05,51334,megawatthours,2024-10-26,22
4882,2024-10-27T00-05,48701,megawatthours,2024-10-26,23
4881,2024-10-27T01-05,46241,megawatthours,2024-10-27,0
4880,2024-10-27T02-05,44677,megawatthours,2024-10-27,1
4879,2024-10-27T03-05,43205,megawatthours,2024-10-27,2
4878,2024-10-27T04-05,41846,megawatthours,2024-10-27,3
4877,2024-10-27T05-05,41278,megawatthours,2024-10-27,4
4876,2024-10-27T06-05,40902,megawatthours,2024-10-27,5
4875,2024-10-27T07-05,41319,megawatthours,2024-10-27,6
4874,2024-10-27T08-05,41790,megawatthours,2024-10-27,7
4873,2024-10-27T09-05,43440,megawatthours,2024-10-27,8
4872,2024-10-27T10-05,47477,megawatthours,2024-10-27,9
4871,2024-10-27T11-05,50060,megawatthours,2024-10-27,10
4870,2024-10-27T12-05,52860,megawatthours,2024-10-27,11
4869,2024-10-27T13-05,55764,megawatthours,2024-10-27,12
4868,2024-10-27T14-05,58461,megawatthours,2024-10-27,13
4867,2024-10-27T15-05,61317,megawatthours,2024-10-27,14
4866,2024-10-27T16-05,63407,megawatthours,2024-10-27,15
4865,2024-10-27T17-05,64426,megawatthours,2024-10-27,16
4864,2024-10-27T18-05,63820,megawatthours,2024-10-27,17
4863,2024-10-27T19-05,61206,megawatthours,2024-10-27,18
4862,2024-10-27T20-05,60097,megawatthours,2024-10-27,19
4861,2024-10-27T21-05,58962,megawatthours,2024-10-27,20
4860,2024-10-27T22-05,56341,megawatthours,2024-10-27,21
4859,2024-10-27T23-05,53319,megawatthours,2024-10-27,22
4858,2024-10-28T00-05,50171,megawatthours,2024-10-27,23
4857,2024-10-28T01-05,47395,megawatthours,2024-10-28,0
4856,2024-10-28T02-05,45312,megawatthours,2024-10-28,1
4855,2024-10-28T03-05,44147,megawatthours,2024-10-28,2
4854,2024-10-28T04-05,43462,megawatthours,2024-10-28,3
4853,2024-10-28T05-05,43611,megawatthours,2024-10-28,4
4852,2024-10-28T06-05,45061,megawatthours,2024-10-28,5
4851,2024-10-28T07-05,47578,megawatthours,2024-10-28,6
4850,2024-10-28T08-05,48661,megawatthours,2024-10-28,7
4849,2024-10-28T09-05,49296,megawatthours,2024-10-28,8
4848,2024-10-28T10-05,51733,megawatthours,2024-10-28,9
4847,2024-10-28T11-05,55081,megawatthours,2024-10-28,10
4846,2024-10-28T12-05,57081,megawatthours,2024-10-28,11
4845,2024-10-28T13-05,59238,megawatthours,2024-10-28,12
4844,2024-10-28T14-05,61684,megawatthours,2024-10-28,13
4843,2024-10-28T15-05,63719,megawatthours,2024-10-28,14
4842,2024-10-28T16-05,65329,megawatthours,2024-10-28,15
4841,2024-10-28T17-05,66206,megawatthours,2024-10-28,16
4840,2024-10-28T18-05,65621,megawatthours,2024-10-28,17
4839,2024-10-28T19-05,63603,megawatthours,2024-10-28,18
4838,2024-10-28T20-05,62812,megawatthours,2024-10-28,19
4837,2024-10-28T21-05,61308,megawatthours,2024-10-28,20
4836,2024-10-28T22-05,58894,megawatthours,2024-10-28,21
4835,2024-10-28T23-05,55844,megawatthours,2024-10-28,22
4834,2024-10-29T00-05,52912,megawatthours,2024-10-28,23
4833,2024-10-29T01-05,50559,megawatthours,2024-10-29,0
4832,2024-10-29T02-05,48642,megawatthours,2024-10-29,1
4831,2024-10-29T03-05,47433,megawatthours,2024-10-29,2
4830,2024-10-29T04-05,46710,megawatthours,2024-10-29,3
4829,2024-10-29T05-05,47206,megawatthours,2024-10-29,4
4828,2024-10-29T06-05,48478,megawatthours,2024-10-29,5
4827,2024-10-29T07-05,50910,megawatthours,2024-10-29,6
4826,2024-10-29T08-05,51997,megawatthours,2024-10-29,7
4825,2024-10-29T09-05,52435,megawatthours,2024-10-29,8
4824,2024-10-29T10-05,54668,megawatthours,2024-10-29,9
4823,2024-10-29T11-05,57031,megawatthours,2024-10-29,10
4822,2024-10-29T12-05,58746,megawatthours,2024-10-29,11
4821,2024-10-29T13-05,60513,megawatthours,2024-10-29,12
4820,2024-10-29T14-05,61992,megawatthours,2024-10-29,13
4819,2024-10-29T15-05,63668,megawatthours,2024-10-29,14
4818,2024-10-29T16-05,64612,megawatthours,2024-10-29,15
4817,2024-10-29T17-05,65240,megawatthours,2024-10-29,16
4816,2024-10-29T18-05,64827,megawatthours,2024-10-29,17
4815,2024-10-29T19-05,63019,megawatthours,2024-10-29,18
4814,2024-10-29T20-05,62700,megawatthours,2024-10-29,19
4813,2024-10-29T21-05,61363,megawatthours,2024-10-29,20
4812,2024-10-29T22-05,59062,megawatthours,2024-10-29,21
4811,2024-10-29T23-05,56103,megawatthours,2024-10-29,22
4810,2024-10-30T00-05,52983,megawatthours,2024-10-29,23
4809,2024-10-30T01-05,50576,megawatthours,2024-10-30,0
4808,2024-10-30T02-05,48653,megawatthours,2024-10-30,1
4807,2024-10-30T03-05,47300,megawatthours,2024-10-30,2
4806,2024-10-30T04-05,46909,megawatthours,2024-10-30,3
4805,2024-10-30T05-05,47388,megawatthours,2024-10-30,4
4804,2024-10-30T06-05,48812,megawatthours,2024-10-30,5
4803,2024-10-30T07-05,51255,megawatthours,2024-10-30,6
4802,2024-10-30T08-05,52610,megawatthours,2024-10-30,7
4801,2024-10-30T09-05,53697,megawatthours,2024-10-30,8
4800,2024-10-30T10-05,55798,megawatthours,2024-10-30,9
4799,2024-10-30T11-05,57866,megawatthours,2024-10-30,10
4798,2024-10-30T12-05,59398,megawatthours,2024-10-30,11
4797,2024-10-30T13-05,61525,megawatthours,2024-10-30,12
4796,2024-10-30T14-05,63137,megawatthours,2024-10-30,13
4795,2024-10-30T15-05,64614,megawatthours,2024-10-30,14
4794,2024-10-30T16-05,65855,megawatthours,2024-10-30,15
4793,2024-10-30T17-05,66554,megawatthours,2024-10-30,16
4792,2024-10-30T18-05,65801,megawatthours,2024-10-30,17
4791,2024-10-30T19-05,63254,megawatthours,2024-10-30,18
4790,2024-10-30T20-05,62453,megawatthours,2024-10-30,19
4789,2024-10-30T21-05,61721,megawatthours,2024-10-30,20
4788,2024-10-30T22-05,60121,megawatthours,2024-10-30,21
4787,2024-10-30T23-05,57349,megawatthours,2024-10-30,22
4786,2024-10-31T00-05,54548,megawatthours,2024-10-30,23
4785,2024-10-31T01-05,51620,megawatthours,2024-10-31,0
4784,2024-10-31T02-05,50462,megawatthours,2024-10-31,1
4783,2024-10-31T03-05,49165,megawatthours,2024-10-31,2
4782,2024-10-31T04-05,48436,megawatthours,2024-10-31,3
4781,2024-10-31T05-05,47823,megawatthours,2024-10-31,4
4780,2024-10-31T06-05,48497,megawatthours,2024-10-31,5
4779,2024-10-31T07-05,50106,megawatthours,2024-10-31,6
4778,2024-10-31T08-05,50963,megawatthours,2024-10-31,7
4777,2024-10-31T09-05,51142,megawatthours,2024-10-31,8
4776,2024-10-31T10-05,53371,megawatthours,2024-10-31,9
4775,2024-10-31T11-05,54227,megawatthours,2024-10-31,10
4774,2024-10-31T12-05,53887,megawatthours,2024-10-31,11
