,period,respondent,fueltype,type-name,value,value-units,Date,Hour Starting
4588,2023-12-09T06-06,ERCO,SUN,Solar,0,megawatthours,2023-12-09,5
4587,2023-12-09T06-06,ERCO,NG,Natural Gas,13226,megawatthours,2023-12-09,5
4589,2023-12-09T06-06,ERCO,WND,Wind,14022,megawatthours,2023-12-09,5
4586,2023-12-09T07-06,ERCO,WND,Wind,14717,megawatthours,2023-12-09,6
4584,2023-12-09T07-06,ERCO,NG,Natural Gas,14169,megawatthours,2023-12-09,6
4585,2023-12-09T07-06,ERCO,SUN,Solar,0,megawatthours,2023-12-09,6
4583,2023-12-09T08-06,ERCO,WND,Wind,15548,megawatthours,2023-12-09,7
4581,2023-12-09T08-06,ERCO,NG,Natural Gas,14235,megawatthours,2023-12-09,7
4582,2023-12-09T08-06,ERCO,SUN,Solar,314,megawatthours,2023-12-09,7
4580,2023-12-09T09-06,ERCO,WND,Wind,14933,megawatthours,2023-12-09,8
4578,2023-12-09T09-06,ERCO,NG,Natural Gas,12709,megawatthours,2023-12-09,8
4579,2023-12-09T09-06,ERCO,SUN,Solar,5032,megawatthours,2023-12-09,8
4577,2023-12-09T10-06,ERCO,WND,Wind,13386,megawatthours,2023-12-09,9
4576,2023-12-09T10-06,ERCO,SUN,Solar,10024,megawatthours,2023-12-09,9
4575,2023-12-09T10-06,ERCO,NG,Natural Gas,11156,megawatthours,2023-12-09,9
4574,2023-12-09T11-06,ERCO,WND,Wind,14552,megawatthours,2023-12-09,10
4573,2023-12-09T11-06,ERCO,SUN,Solar,10563,megawatthours,2023-12-09,10
4572,2023-12-09T11-06,ERCO,NG,Natural Gas,10203,megawatthours,2023-12-09,10
4571,2023-12-09T12-06,ERCO,WND,Wind,14382,megawatthours,2023-12-09,11
4570,2023-12-09T12-06,ERCO,SUN,Solar,10154,megawatthours,2023-12-09,11
4569,2023-12-09T12-06,ERCO,NG,Natural Gas,11263,megawatthours,2023-12-09,11
4568,2023-12-09T13-06,ERCO,WND,Wind,15162,megawatthours,2023-12-09,12
4567,2023-12-09T13-06,ERCO,SUN,Solar,9641,megawatthours,2023-12-09,12
4566,2023-12-09T13-06,ERCO,NG,Natural Gas,10935,megawatthours,2023-12-09,12
4563,2023-12-09T14-06,ERCO,NG,Natural Gas,10296,megawatthours,2023-12-09,13
4565,2023-12-09T14-06,ERCO,WND,Wind,17197,megawatthours,2023-12-09,13
4564,2023-12-09T14-06,ERCO,SUN,Solar,8635,megawatthours,2023-12-09,13
4562,2023-12-09T15-06,ERCO,WND,Wind,18691,megawatthours,2023-12-09,14
4561,2023-12-09T15-06,ERCO,SUN,Solar,7330,megawatthours,2023-12-09,14
4560,2023-12-09T15-06,ERCO,NG,Natural Gas,10156,megawatthours,2023-12-09,14
4559,2023-12-09T16-06,ERCO,WND,Wind,19771,megawatthours,2023-12-09,15
4558,2023-12-09T16-06,ERCO,SUN,Solar,5052,megawatthours,2023-12-09,15
4557,2023-12-09T16-06,ERCO,NG,Natural Gas,10952,megawatthours,2023-12-09,15
4556,2023-12-09T17-06,ERCO,WND,Wind,20262,megawatthours,2023-12-09,16
4555,2023-12-09T17-06,ERCO,SUN,Solar,2095,megawatthours,2023-12-09,16
4554,2023-12-09T17-06,ERCO,NG,Natural Gas,12469,megawatthours,2023-12-09,16
4553,2023-12-09T18-06,ERCO,WND,Wind,19726,megawatthours,2023-12-09,17
4552,2023-12-09T18-06,ERCO,SUN,Solar,271,megawatthours,2023-12-09,17
4551,2023-12-09T18-06,ERCO,NG,Natural Gas,14658,megawatthours,2023-12-09,17
4550,2023-12-09T19-06,ERCO,WND,Wind,19756,megawatthours,2023-12-09,18
4549,2023-12-09T19-06,ERCO,SUN,Solar,0,megawatthours,2023-12-09,18
4548,2023-12-09T19-06,ERCO,NG,Natural Gas,15833,megawatthours,2023-12-09,18
4545,2023-12-09T20-06,ERCO,NG,Natural Gas,14682,megawatthours,2023-12-09,19
4547,2023-12-09T20-06,ERCO,WND,Wind,20941,megawatthours,2023-12-09,19
4546,2023-12-09T20-06,ERCO,SUN,Solar,0,megawatthours,2023-12-09,19
4544,2023-12-09T21-06,ERCO,WND,Wind,21762,megawatthours,2023-12-09,20
4542,2023-12-09T21-06,ERCO,NG,Natural Gas,13797,megawatthours,2023-12-09,20
4543,2023-12-09T21-06,ERCO,SUN,Solar,0,megawatthours,2023-12-09,20
4541,2023-12-09T22-06,ERCO,WND,Wind,22184,megawatthours,2023-12-09,21
4540,2023-12-09T22-06,ERCO,SUN,Solar,0,megawatthours,2023-12-09,21
4539,2023-12-09T22-06,ERCO,NG,Natural Gas,12993,megawatthours,2023-12-09,21
4538,2023-12-09T23-06,ERCO,WND,Wind,22276,megawatthours,2023-12-09,22
4537,2023-12-09T23-06,ERCO,SUN,Solar,0,megawatthours,2023-12-09,22
4536,2023-12-09T23-06,ERCO,NG,Natural Gas,11656,megawatthours,2023-12-09,22
4535,2023-12-10T00-06,ERCO,WND,Wind,21643,megawatthours,2023-12-09,23
4534,2023-12-10T00-06,ERCO,SUN,Solar,0,megawatthours,2023-12-09,23
4533,2023-12-10T00-06,ERCO,NG,Natural Gas,11080,megawatthours,2023-12-09,23
4532,2023-12-10T01-06,ERCO,WND,Wind,20293,megawatthours,2023-12-10,0
4531,2023-12-10T01-06,ERCO,SUN,Solar,0,megawatthours,2023-12-10,0
4530,2023-12-10T01-06,ERCO,NG,Natural Gas,11294,megawatthours,2023-12-10,0
4527,2023-12-10T02-06,ERCO,NG,Natural Gas,12269,megawatthours,2023-12-10,1
4529,2023-12-10T02-06,ERCO,WND,Wind,18658,megawatthours,2023-12-10,1
4528,2023-12-10T02-06,ERCO,SUN,Solar,0,megawatthours,2023-12-10,1
4526,2023-12-10T03-06,ERCO,WND,Wind,16254,megawatthours,2023-12-10,2
4525,2023-12-10T03-06,ERCO,SUN,Solar,0,megawatthours,2023-12-10,2
4524,2023-12-10T03-06,ERCO,NG,Natural Gas,13961,megawatthours,2023-12-10,2
4523,2023-12-10T04-06,ERCO,WND,Wind,14937,megawatthours,2023-12-10,3
4522,2023-12-10T04-06,ERCO,SUN,Solar,0,megawatthours,2023-12-10,3
4521,2023-12-10T04-06,ERCO,NG,Natural Gas,14875,megawatthours,2023-12-10,3
4520,2023-12-10T05-06,ERCO,WND,Wind,13925,megawatthours,2023-12-10,4
4519,2023-12-10T05-06,ERCO,SUN,Solar,0,megawatthours,2023-12-10,4
4518,2023-12-10T05-06,ERCO,NG,Natural Gas,15406,megawatthours,2023-12-10,4
4517,2023-12-10T06-06,ERCO,WND,Wind,13022,megawatthours,2023-12-10,5
4516,2023-12-10T06-06,ERCO,SUN,Solar,0,megawatthours,2023-12-10,5
4515,2023-12-10T06-06,ERCO,NG,Natural Gas,17380,megawatthours,2023-12-10,5
4514,2023-12-10T07-06,ERCO,WND,Wind,12053,megawatthours,2023-12-10,6
4513,2023-12-10T07-06,ERCO,SUN,Solar,0,megawatthours,2023-12-10,6
4512,2023-12-10T07-06,ERCO,NG,Natural Gas,18973,megawatthours,2023-12-10,6
4509,2023-12-10T08-06,ERCO,NG,Natural Gas,20347,megawatthours,2023-12-10,7
4511,2023-12-10T08-06,ERCO,WND,Wind,10710,megawatthours,2023-12-10,7
4510,2023-12-10T08-06,ERCO,SUN,Solar,617,megawatthours,2023-12-10,7
4508,2023-12-10T09-06,ERCO,WND,Wind,9552,megawatthours,2023-12-10,8
4506,2023-12-10T09-06,ERCO,NG,Natural Gas,18659,megawatthours,2023-12-10,8
4507,2023-12-10T09-06,ERCO,SUN,Solar,7185,megawatthours,2023-12-10,8
4505,2023-12-10T10-06,ERCO,WND,Wind,7989,megawatthours,2023-12-10,9
4503,2023-12-10T10-06,ERCO,NG,Natural Gas,15996,megawatthours,2023-12-10,9
4504,2023-12-10T10-06,ERCO,SUN,Solar,12320,megawatthours,2023-12-10,9
4502,2023-12-10T11-06,ERCO,WND,Wind,8603,megawatthours,2023-12-10,10
4501,2023-12-10T11-06,ERCO,SUN,Solar,12259,megawatthours,2023-12-10,10
4500,2023-12-10T11-06,ERCO,NG,Natural Gas,15046,megawatthours,2023-12-10,10
4499,2023-12-10T12-06,ERCO,WND,Wind,11167,megawatthours,2023-12-10,11
4498,2023-12-10T12-06,ERCO,SUN,Solar,11553,megawatthours,2023-12-10,11
4497,2023-12-10T12-06,ERCO,NG,Natural Gas,12803,megawatthours,2023-12-10,11
4496,2023-12-10T13-06,ERCO,WND,Wind,11994,megawatthours,2023-12-10,12
4495,2023-12-10T13-06,ERCO,SUN,Solar,11138,megawatthours,2023-12-10,12
4494,2023-12-10T13-06,ERCO,NG,Natural Gas,12098,megawatthours,2023-12-10,12
4493,2023-12-10T14-06,ERCO,WND,Wind,12453,megawatthours,2023-12-10,13
4492,2023-12-10T14-06,ERCO,SUN,Solar,10469,megawatthours,2023-12-10,13
4491,2023-12-10T14-06,ERCO,NG,Natural Gas,12085,megawatthours,2023-12-10,13
4488,2023-12-10T15-06,ERCO,NG,Natural Gas,12315,megawatthours,2023-12-10,14
4490,2023-12-10T15-06,ERCO,WND,Wind,12095,megawatthours,2023-12-10,14
4489,2023-12-10T15-06,ERCO,SUN,Solar,9997,megawatthours,2023-12-10,14
4487,2023-12-10T16-06,ERCO,WND,Wind,11344,megawatthours,2023-12-10,15
4486,2023-12-10T16-06,ERCO,SUN,Solar,10024,megawatthours,2023-12-10,15
4485,2023-12-10T16-06,ERCO,NG,Natural Gas,12990,megawatthours,2023-12-10,15
4484,2023-12-10T17-06,ERCO,WND,Wind,10062,megawatthours,2023-12-10,16
4483,2023-12-10T17-06,ERCO,SUN,Solar,6771,megawatthours,2023-12-10,16
4482,2023-12-10T17-06,ERCO,NG,Natural Gas,17244,megawatthours,2023-12-10,16
4481,2023-12-10T18-06,ERCO,WND,Wind,8190,megawatthours,2023-12-10,17
4480,2023-12-10T18-06,ERCO,SUN,Solar,611,megawatthours,2023-12-10,17
4479,2023-12-10T18-06,ERCO,NG,Natural Gas,24392,megawatthours,2023-12-10,17
4478,2023-12-10T19-06,ERCO,WND,Wind,9122,megawatthours,2023-12-10,18
4477,2023-12-10T19-06,ERCO,SUN,Solar,0,megawatthours,2023-12-10,18
4476,2023-12-10T19-06,ERCO,NG,Natural Gas,25023,megawatthours,2023-12-10,18
4475,2023-12-10T20-06,ERCO,WND,Wind,11637,megawatthours,2023-12-10,19
4474,2023-12-10T20-06,ERCO,SUN,Solar,0,megawatthours,2023-12-10,19
4473,2023-12-10T20-06,ERCO,NG,Natural Gas,24084,megawatthours,2023-12-10,19
4470,2023-12-10T21-06,ERCO,NG,Natural Gas,23098,megawatthours,2023-12-10,20
4472,2023-12-10T21-06,ERCO,WND,Wind,14013,megawatthours,2023-12-10,20
4471,2023-12-10T21-06,ERCO,SUN,Solar,0,megawatthours,2023-12-10,20
4469,2023-12-10T22-06,ERCO,WND,Wind,16453,megawatthours,2023-12-10,21
4467,2023-12-10T22-06,ERCO,NG,Natural Gas,21695,megawatthours,2023-12-10,21
4468,2023-12-10T22-06,ERCO,SUN,Solar,0,megawatthours,2023-12-10,21
4466,2023-12-10T23-06,ERCO,WND,Wind,18407,megawatthours,2023-12-10,22
4465,2023-12-10T23-06,ERCO,SUN,Solar,0,megawatthours,2023-12-10,22
4464,2023-12-10T23-06,ERCO,NG,Natural Gas,19525,megawatthours,2023-12-10,22
4463,2023-12-11T00-06,ERCO,WND,Wind,19307,megawatthours,2023-12-10,23
4462,2023-12-11T00-06,ERCO,SUN,Solar,0,megawatthours,2023-12-10,23
4461,2023-12-11T00-06,ERCO,NG,Natural Gas,17867,megawatthours,2023-12-10,23
4460,2023-12-11T01-06,ERCO,WND,Wind,18812,megawatthours,2023-12-11,0
4459,2023-12-11T01-06,ERCO,SUN,Solar,0,megawatthours,2023-12-11,0
4458,2023-12-11T01-06,ERCO,NG,Natural Gas,17224,megawatthours,2023-12-11,0
4457,2023-12-11T02-06,ERCO,WND,Wind,18649,megawatthours,2023-12-11,1
4456,2023-12-11T02-06,ERCO,SUN,Solar,0,megawatthours,2023-12-11,1
4455,2023-12-11T02-06,ERCO,NG,Natural Gas,17055,megawatthours,2023-12-11,1
4452,2023-12-11T03-06,ERCO,NG,Natural Gas,17437,megawatthours,2023-12-11,2
4454,2023-12-11T03-06,ERCO,WND,Wind,18200,megawatthours,2023-12-11,2
4453,2023-12-11T03-06,ERCO,SUN,Solar,0,megawatthours,2023-12-11,2
4451,2023-12-11T04-06,ERCO,WND,Wind,16601,megawatthours,2023-12-11,3
4450,2023-12-11T04-06,ERCO,SUN,Solar,0,megawatthours,2023-12-11,3
4449,2023-12-11T04-06,ERCO,NG,Natural Gas,19410,megawatthours,2023-12-11,3
4448,2023-12-11T05-06,ERCO,WND,Wind,15171,megawatthours,2023-12-11,4
4447,2023-12-11T05-06,ERCO,SUN,Solar,0,megawatthours,2023-12-11,4
4446,2023-12-11T05-06,ERCO,NG,Natural Gas,22178,megawatthours,2023-12-11,4
4445,2023-12-11T06-06,ERCO,WND,Wind,13702,megawatthours,2023-12-11,5
4444,2023-12-11T06-06,ERCO,SUN,Solar,2,megawatthours,2023-12-11,5
4443,2023-12-11T06-06,ERCO,NG,Natural Gas,26228,megawatthours,2023-12-11,5
4442,2023-12-11T07-06,ERCO,WND,Wind,11942,megawatthours,2023-12-11,6
4441,2023-12-11T07-06,ERCO,SUN,Solar,0,megawatthours,2023-12-11,6
4440,2023-12-11T07-06,ERCO,NG,Natural Gas,28916,megawatthours,2023-12-11,6
4439,2023-12-11T08-06,ERCO,WND,Wind,10228,megawatthours,2023-12-11,7
4438,2023-12-11T08-06,ERCO,SUN,Solar,605,megawatthours,2023-12-11,7
4437,2023-12-11T08-06,ERCO,NG,Natural Gas,30321,megawatthours,2023-12-11,7
4435,2023-12-11T09-06,ERCO,SUN,Solar,6872,megawatthours,2023-12-11,8
4436,2023-12-11T09-06,ERCO,WND,Wind,7980,megawatthours,2023-12-11,8
4434,2023-12-11T09-06,ERCO,NG,Natural Gas,27775,megawatthours,2023-12-11,8
4433,2023-12-11T10-06,ERCO,WND,Wind,3917,megawatthours,2023-12-11,9
4432,2023-12-11T10-06,ERCO,SUN,Solar,11950,megawatthours,2023-12-11,9
4431,2023-12-11T10-06,ERCO,NG,Natural Gas,25759,megawatthours,2023-12-11,9
4430,2023-12-11T11-06,ERCO,WND,Wind,2400,megawatthours,2023-12-11,10
4428,2023-12-11T11-06,ERCO,NG,Natural Gas,24651,megawatthours,2023-12-11,10
4429,2023-12-11T11-06,ERCO,SUN,Solar,12077,megawatthours,2023-12-11,10
4427,2023-12-11T12-06,ERCO,WND,Wind,1918,megawatthours,2023-12-11,11
4426,2023-12-11T12-06,ERCO,SUN,Solar,11503,megawatthours,2023-12-11,11
4425,2023-12-11T12-06,ERCO,NG,Natural Gas,23521,megawatthours,2023-12-11,11
4424,2023-12-11T13-06,ERCO,WND,Wind,1695,megawatthours,2023-12-11,12
4423,2023-12-11T13-06,ERCO,SUN,Solar,11302,megawatthours,2023-12-11,12
4422,2023-12-11T13-06,ERCO,NG,Natural Gas,22492,megawatthours,2023-12-11,12
4421,2023-12-11T14-06,ERCO,WND,Wind,2062,megawatthours,2023-12-11,13
4420,2023-12-11T14-06,ERCO,SUN,Solar,11511,megawatthours,2023-12-11,13
4419,2023-12-11T14-06,ERCO,NG,Natural Gas,21315,megawatthours,2023-12-11,13
4418,2023-12-11T15-06,ERCO,WND,Wind,2522,megawatthours,2023-12-11,14
4417,2023-12-11T15-06,ERCO,SUN,Solar,11787,megawatthours,2023-12-11,14
4416,2023-12-11T15-06,ERCO,NG,Natural Gas,20086,megawatthours,2023-12-11,14
4413,2023-12-11T16-06,ERCO,NG,Natural Gas,19639,megawatthours,2023-12-11,15
4415,2023-12-11T16-06,ERCO,WND,Wind,3274,megawatthours,2023-12-11,15
4414,2023-12-11T16-06,ERCO,SUN,Solar,11067,megawatthours,2023-12-11,15
4412,2023-12-11T17-06,ERCO,WND,Wind,4499,megawatthours,2023-12-11,16
4411,2023-12-11T17-06,ERCO,SUN,Solar,5508,megawatthours,2023-12-11,16
4410,2023-12-11T17-06,ERCO,NG,Natural Gas,23531,megawatthours,2023-12-11,16
4409,2023-12-11T18-06,ERCO,WND,Wind,6075,megawatthours,2023-12-11,17
4408,2023-12-11T18-06,ERCO,SUN,Solar,406,megawatthours,2023-12-11,17
4407,2023-12-11T18-06,ERCO,NG,Natural Gas,25957,megawatthours,2023-12-11,17
4406,2023-12-11T19-06,ERCO,WND,Wind,9111,megawatthours,2023-12-11,18
4405,2023-12-11T19-06,ERCO,SUN,Solar,0,megawatthours,2023-12-11,18
4404,2023-12-11T19-06,ERCO,NG,Natural Gas,25662,megawatthours,2023-12-11,18
4403,2023-12-11T20-06,ERCO,WND,Wind,13324,megawatthours,2023-12-11,19
4402,2023-12-11T20-06,ERCO,SUN,Solar,0,megawatthours,2023-12-11,19
4401,2023-12-11T20-06,ERCO,NG,Natural Gas,24136,megawatthours,2023-12-11,19
4400,2023-12-11T21-06,ERCO,WND,Wind,16272,megawatthours,2023-12-11,20
4399,2023-12-11T21-06,ERCO,SUN,Solar,0,megawatthours,2023-12-11,20
4398,2023-12-11T21-06,ERCO,NG,Natural Gas,21976,megawatthours,2023-12-11,20
4395,2023-12-11T22-06,ERCO,NG,Natural Gas,20507,megawatthours,2023-12-11,21
4397,2023-12-11T22-06,ERCO,WND,Wind,17227,megawatthours,2023-12-11,21
4396,2023-12-11T22-06,ERCO,SUN,Solar,0,megawatthours,2023-12-11,21
4394,2023-12-11T23-06,ERCO,WND,Wind,17033,megawatthours,2023-12-11,22
4392,2023-12-11T23-06,ERCO,NG,Natural Gas,19018,megawatthours,2023-12-11,22
4393,2023-12-11T23-06,ERCO,SUN,Solar,0,megawatthours,2023-12-11,22
4391,2023-12-12T00-06,ERCO,WND,Wind,16129,megawatthours,2023-12-11,23
4390,2023-12-12T00-06,ERCO,SUN,Solar,0,megawatthours,2023-12-11,23
4389,2023-12-12T00-06,ERCO,NG,Natural Gas,17960,megawatthours,2023-12-11,23
4388,2023-12-12T01-06,ERCO,WND,Wind,15316,megawatthours,2023-12-12,0
4387,2023-12-12T01-06,ERCO,SUN,Solar,0,megawatthours,2023-12-12,0
4386,2023-12-12T01-06,ERCO,NG,Natural Gas,17522,megawatthours,2023-12-12,0
4385,2023-12-12T02-06,ERCO,WND,Wind,14312,megawatthours,2023-12-12,1
4384,2023-12-12T02-06,ERCO,SUN,Solar,0,megawatthours,2023-12-12,1
4383,2023-12-12T02-06,ERCO,NG,Natural Gas,18133,megawatthours,2023-12-12,1
4382,2023-12-12T03-06,ERCO,WND,Wind,13734,megawatthours,2023-12-12,2
4381,2023-12-12T03-06,ERCO,SUN,Solar,0,megawatthours,2023-12-12,2
4380,2023-12-12T03-06,ERCO,NG,Natural Gas,18624,megawatthours,2023-12-12,2
4379,2023-12-12T04-06,ERCO,WND,Wind,12524,megawatthours,2023-12-12,3
4378,2023-12-12T04-06,ERCO,SUN,Solar,0,megawatthours,2023-12-12,3
4377,2023-12-12T04-06,ERCO,NG,Natural Gas,20155,megawatthours,2023-12-12,3
4374,2023-12-12T05-06,ERCO,NG,Natural Gas,22261,megawatthours,2023-12-12,4
4376,2023-12-12T05-06,ERCO,WND,Wind,11575,megawatthours,2023-12-12,4
4375,2023-12-12T05-06,ERCO,SUN,Solar,0,megawatthours,2023-12-12,4
4373,2023-12-12T06-06,ERCO,WND,Wind,10847,megawatthours,2023-12-12,5
4372,2023-12-12T06-06,ERCO,SUN,Solar,0,megawatthours,2023-12-12,5
4371,2023-12-12T06-06,ERCO,NG,Natural Gas,24944,megawatthours,2023-12-12,5
4370,2023-12-12T07-06,ERCO,WND,Wind,10825,megawatthours,2023-12-12,6
4369,2023-12-12T07-06,ERCO,SUN,Solar,0,megawatthours,2023-12-12,6
4368,2023-12-12T07-06,ERCO,NG,Natural Gas,26583,megawatthours,2023-12-12,6
4367,2023-12-12T08-06,ERCO,WND,Wind,10748,megawatthours,2023-12-12,7
4366,2023-12-12T08-06,ERCO,SUN,Solar,442,megawatthours,2023-12-12,7
4365,2023-12-12T08-06,ERCO,NG,Natural Gas,27363,megawatthours,2023-12-12,7
4364,2023-12-12T09-06,ERCO,WND,Wind,10018,megawatthours,2023-12-12,8
4363,2023-12-12T09-06,ERCO,SUN,Solar,4277,megawatthours,2023-12-12,8
4362,2023-12-12T09-06,ERCO,NG,Natural Gas,24870,megawatthours,2023-12-12,8
4361,2023-12-12T10-06,ERCO,WND,Wind,8084,megawatthours,2023-12-12,9
4360,2023-12-12T10-06,ERCO,SUN,Solar,7843,megawatthours,2023-12-12,9
4359,2023-12-12T10-06,ERCO,NG,Natural Gas,22402,megawatthours,2023-12-12,9
4358,2023-12-12T11-06,ERCO,WND,Wind,8823,megawatthours,2023-12-12,10
4357,2023-12-12T11-06,ERCO,SUN,Solar,8797,megawatthours,2023-12-12,10
4356,2023-12-12T11-06,ERCO,NG,Natural Gas,19674,megawatthours,2023-12-12,10
4355,2023-12-12T12-06,ERCO,WND,Wind,11085,megawatthours,2023-12-12,11
4353,2023-12-12T12-06,ERCO,NG,Natural Gas,15943,megawatthours,2023-12-12,11
4354,2023-12-12T12-06,ERCO,SUN,Solar,9034,megawatthours,2023-12-12,11
4352,2023-12-12T13-06,ERCO,WND,Wind,13899,megawatthours,2023-12-12,12
4351,2023-12-12T13-06,ERCO,SUN,Solar,8159,megawatthours,2023-12-12,12
4350,2023-12-12T13-06,ERCO,NG,Natural Gas,13305,megawatthours,2023-12-12,12
4349,2023-12-12T14-06,ERCO,WND,Wind,16257,megawatthours,2023-12-12,13
4348,2023-12-12T14-06,ERCO,SUN,Solar,6768,megawatthours,2023-12-12,13
4347,2023-12-12T14-06,ERCO,NG,Natural Gas,12191,megawatthours,2023-12-12,13
4346,2023-12-12T15-06,ERCO,WND,Wind,17583,megawatthours,2023-12-12,14
4345,2023-12-12T15-06,ERCO,SUN,Solar,5683,megawatthours,2023-12-12,14
4344,2023-12-12T15-06,ERCO,NG,Natural Gas,12308,megawatthours,2023-12-12,14
4343,2023-12-12T16-06,ERCO,WND,Wind,18320,megawatthours,2023-12-12,15
4342,2023-12-12T16-06,ERCO,SUN,Solar,4960,megawatthours,2023-12-12,15
4341,2023-12-12T16-06,ERCO,NG,Natural Gas,12690,megawatthours,2023-12-12,15
4340,2023-12-12T17-06,ERCO,WND,Wind,17328,megawatthours,2023-12-12,16
4339,2023-12-12T17-06,ERCO,SUN,Solar,1981,megawatthours,2023-12-12,16
4338,2023-12-12T17-06,ERCO,NG,Natural Gas,16285,megawatthours,2023-12-12,16
4335,2023-12-12T18-06,ERCO,NG,Natural Gas,20223,megawatthours,2023-12-12,17
4337,2023-12-12T18-06,ERCO,WND,Wind,15085,megawatthours,2023-12-12,17
4336,2023-12-12T18-06,ERCO,SUN,Solar,103,megawatthours,2023-12-12,17
4334,2023-12-12T19-06,ERCO,WND,Wind,15885,megawatthours,2023-12-12,18
4333,2023-12-12T19-06,ERCO,SUN,Solar,0,megawatthours,2023-12-12,18
4332,2023-12-12T19-06,ERCO,NG,Natural Gas,19906,megawatthours,2023-12-12,18
4331,2023-12-12T20-06,ERCO,WND,Wind,16743,megawatthours,2023-12-12,19
4330,2023-12-12T20-06,ERCO,SUN,Solar,0,megawatthours,2023-12-12,19
4329,2023-12-12T20-06,ERCO,NG,Natural Gas,19470,megawatthours,2023-12-12,19
4328,2023-12-12T21-06,ERCO,WND,Wind,17813,megawatthours,2023-12-12,20
4327,2023-12-12T21-06,ERCO,SUN,Solar,0,megawatthours,2023-12-12,20
4326,2023-12-12T21-06,ERCO,NG,Natural Gas,18891,megawatthours,2023-12-12,20
4325,2023-12-12T22-06,ERCO,WND,Wind,18592,megawatthours,2023-12-12,21
4324,2023-12-12T22-06,ERCO,SUN,Solar,0,megawatthours,2023-12-12,21
4323,2023-12-12T22-06,ERCO,NG,Natural Gas,17588,megawatthours,2023-12-12,21
4322,2023-12-12T23-06,ERCO,WND,Wind,18833,megawatthours,2023-12-12,22
4321,2023-12-12T23-06,ERCO,SUN,Solar,0,megawatthours,2023-12-12,22
4320,2023-12-12T23-06,ERCO,NG,Natural Gas,15614,megawatthours,2023-12-12,22
4319,2023-12-13T00-06,ERCO,WND,Wind,18953,megawatthours,2023-12-12,23
4317,2023-12-13T00-06,ERCO,NG,Natural Gas,13359,megawatthours,2023-12-12,23
4318,2023-12-13T00-06,ERCO,SUN,Solar,0,megawatthours,2023-12-12,23
4316,2023-12-13T01-06,ERCO,WND,Wind,17781,megawatthours,2023-12-13,0
4315,2023-12-13T01-06,ERCO,SUN,Solar,0,megawatthours,2023-12-13,0
4314,2023-12-13T01-06,ERCO,NG,Natural Gas,13187,megawatthours,2023-12-13,0
4313,2023-12-13T02-06,ERCO,WND,Wind,17419,megawatthours,2023-12-13,1
4312,2023-12-13T02-06,ERCO,SUN,Solar,0,megawatthours,2023-12-13,1
4311,2023-12-13T02-06,ERCO,NG,Natural Gas,12926,megawatthours,2023-12-13,1
4310,2023-12-13T03-06,ERCO,WND,Wind,16004,megawatthours,2023-12-13,2
4309,2023-12-13T03-06,ERCO,SUN,Solar,0,megawatthours,2023-12-13,2
4308,2023-12-13T03-06,ERCO,NG,Natural Gas,14025,megawatthours,2023-12-13,2
4307,2023-12-13T04-06,ERCO,WND,Wind,14846,megawatthours,2023-12-13,3
4306,2023-12-13T04-06,ERCO,SUN,Solar,0,megawatthours,2023-12-13,3
4305,2023-12-13T04-06,ERCO,NG,Natural Gas,15389,megawatthours,2023-12-13,3
4304,2023-12-13T05-06,ERCO,WND,Wind,14042,megawatthours,2023-12-13,4
4303,2023-12-13T05-06,ERCO,SUN,Solar,0,megawatthours,2023-12-13,4
4302,2023-12-13T05-06,ERCO,NG,Natural Gas,16685,megawatthours,2023-12-13,4
4300,2023-12-13T06-06,ERCO,SUN,Solar,0,megawatthours,2023-12-13,5
4301,2023-12-13T06-06,ERCO,WND,Wind,14186,megawatthours,2023-12-13,5
4299,2023-12-13T06-06,ERCO,NG,Natural Gas,18269,megawatthours,2023-12-13,5
4298,2023-12-13T07-06,ERCO,WND,Wind,14983,megawatthours,2023-12-13,6
4297,2023-12-13T07-06,ERCO,SUN,Solar,0,megawatthours,2023-12-13,6
4296,2023-12-13T07-06,ERCO,NG,Natural Gas,19599,megawatthours,2023-12-13,6
4295,2023-12-13T08-06,ERCO,WND,Wind,16292,megawatthours,2023-12-13,7
4294,2023-12-13T08-06,ERCO,SUN,Solar,39,megawatthours,2023-12-13,7
4293,2023-12-13T08-06,ERCO,NG,Natural Gas,19488,megawatthours,2023-12-13,7
4292,2023-12-13T09-06,ERCO,WND,Wind,17177,megawatthours,2023-12-13,8
4291,2023-12-13T09-06,ERCO,SUN,Solar,470,megawatthours,2023-12-13,8
4290,2023-12-13T09-06,ERCO,NG,Natural Gas,19140,megawatthours,2023-12-13,8
4289,2023-12-13T10-06,ERCO,WND,Wind,17586,megawatthours,2023-12-13,9
4288,2023-12-13T10-06,ERCO,SUN,Solar,1235,megawatthours,2023-12-13,9
4287,2023-12-13T10-06,ERCO,NG,Natural Gas,18613,megawatthours,2023-12-13,9
4285,2023-12-13T11-06,ERCO,SUN,Solar,2222,megawatthours,2023-12-13,10
4284,2023-12-13T11-06,ERCO,NG,Natural Gas,17017,megawatthours,2023-12-13,10
4286,2023-12-13T11-06,ERCO,WND,Wind,18865,megawatthours,2023-12-13,10
4283,2023-12-13T12-06,ERCO,WND,Wind,19521,megawatthours,2023-12-13,11
4282,2023-12-13T12-06,ERCO,SUN,Solar,2771,megawatthours,2023-12-13,11
4281,2023-12-13T12-06,ERCO,NG,Natural Gas,15820,megawatthours,2023-12-13,11
