Time Bucket (America/New_York),30 Bellevue_1 (kWatts),30 Bellevue_2 (kWatts),Tesla Charger (kWatts),Heat Pump Attic (kWatts),Heat Pump Basement (kWatts),Oven (kWatts)
11/06/2022 14:43:00,0.8879,0.5042,0.0000,0.0011,0.0006,0.0018
11/06/2022 14:44:00,0.6851,0.4932,0.0000,0.0016,0.0006,0.0018
11/06/2022 14:45:00,0.4197,0.4922,0.0000,0.0026,0.0006,0.0032
11/06/2022 14:46:00,0.4319,0.5066,0.0000,0.0028,0.0004,0.0034
11/06/2022 14:47:00,0.4545,0.5543,0.0000,0.0035,0.0009,0.0040
11/06/2022 14:48:00,0.4313,0.5541,0.0000,0.0045,0.0005,0.0025
11/06/2022 14:49:00,0.5021,0.5449,0.0000,0.0031,0.0006,0.0027
11/06/2022 14:50:00,0.4244,0.5427,0.0000,0.0035,0.0009,0.0036
11/06/2022 14:51:00,0.5102,0.4632,0.0000,0.0038,0.0009,0.0040
11/06/2022 14:52:00,0.4651,0.4044,0.0000,0.0026,0.0003,0.0023
11/06/2022 14:53:00,0.4172,0.3667,0.0000,0.0039,0.0005,0.0030
11/06/2022 14:54:00,0.4173,0.3539,0.0000,0.0029,0.0007,0.0022
11/06/2022 14:55:00,0.4155,0.3749,0.0000,0.0038,0.0005,0.0017
11/06/2022 14:56:00,0.4074,0.3754,0.0000,0.0038,0.0009,0.0025
11/06/2022 14:57:00,0.4262,0.4093,0.0000,0.0030,0.0005,0.0024
11/06/2022 14:58:00,0.4030,0.4519,0.0000,0.0031,0.0003,0.0038
11/06/2022 14:59:00,0.4580,0.4413,0.0000,0.0024,0.0005,0.0042
11/06/2022 15:00:00,0.3874,0.4472,0.0000,0.0040,0.0009,0.0044
11/06/2022 15:01:00,0.4618,0.6659,0.0000,0.0049,0.0011,0.0060
11/06/2022 15:02:00,0.5727,0.5392,0.0000,0.0038,0.0007,0.0037
11/06/2022 15:03:00,0.9167,0.4638,0.0000,0.0012,0.0002,0.0018
11/06/2022 15:04:00,0.8981,0.5105,0.0000,0.0017,0.0002,0.0016
11/06/2022 15:05:00,0.9596,0.5014,0.0000,0.0013,0.0004,0.0020
11/06/2022 15:06:00,0.9190,0.4983,0.0000,0.0021,0.0005,0.0016
11/06/2022 15:07:00,0.8699,0.4708,0.0002,0.0018,0.0007,0.0020
11/06/2022 15:08:00,0.9378,0.4085,0.0000,0.0018,0.0004,0.0022
11/06/2022 15:09:00,0.8169,0.4181,0.0000,0.0024,0.0004,0.0016
11/06/2022 15:10:00,0.8602,0.3800,0.0000,0.0013,0.0002,0.0015
11/06/2022 15:11:00,0.8773,0.3301,0.0000,0.0009,0.0005,0.0010
11/06/2022 15:12:00,0.8268,0.5232,0.0000,0.0025,0.0002,0.0029
11/06/2022 15:13:00,0.9077,0.3849,0.0000,0.0008,0.0002,0.0011
11/06/2022 15:14:00,0.8359,0.3072,0.0000,0.0008,0.0004,0.0013
11/06/2022 15:15:00,0.8912,0.3070,0.0000,0.0011,0.0005,0.0020
11/06/2022 15:16:00,0.9090,0.3197,0.0000,0.0007,0.0005,0.0005
11/06/2022 15:17:00,1.3353,0.3710,0.0000,0.0020,0.0017,0.0005
11/06/2022 15:18:00,1.1376,0.3702,0.0000,0.0019,0.0013,0.0002
11/06/2022 15:19:00,1.2260,0.3701,0.0000,0.0017,0.0007,0.0003
11/06/2022 15:20:00,0.9847,0.3687,0.0000,0.0033,0.0023,0.0009
11/06/2022 15:21:00,0.8255,0.3642,0.0000,0.0044,0.0026,0.0015
11/06/2022 15:22:00,0.7232,0.3558,0.0000,0.0037,0.0016,0.0017
11/06/2022 15:23:00,0.6363,0.3189,0.0000,0.0046,0.0016,0.0018
11/06/2022 15:24:00,0.6629,0.3062,0.0000,0.0046,0.0027,0.0007
11/06/2022 15:25:00,0.6163,0.3053,0.0000,0.0035,0.0019,0.0012
11/06/2022 15:26:00,0.7638,0.3267,0.0000,0.0037,0.0014,0.0005
11/06/2022 15:27:00,0.5993,0.3647,0.0000,0.0043,0.0014,0.0008
11/06/2022 15:28:00,0.6747,0.4165,0.0000,0.0041,0.0008,0.0015
11/06/2022 15:29:00,0.6348,0.5584,0.0000,0.0049,0.0014,0.0029
11/06/2022 15:30:00,0.8607,0.5997,0.0000,0.0059,0.0015,0.0014
11/06/2022 15:31:00,0.6753,0.6689,0.0000,0.0059,0.0020,0.0040
11/06/2022 15:32:00,1.1619,0.7738,0.0000,0.0022,0.0014,0.0021
11/06/2022 15:33:00,1.3129,0.7446,0.0000,0.0022,0.0013,0.0014
11/06/2022 15:34:00,1.2455,0.6872,0.0000,0.0026,0.0020,0.0017
11/06/2022 15:35:00,1.1722,0.5523,0.0000,0.0013,0.0007,0.0002
11/06/2022 15:36:00,1.1644,0.5482,0.0000,0.0020,0.0018,0.0015
11/06/2022 15:37:00,0.8404,0.5375,0.0000,0.0034,0.0007,0.0032
11/06/2022 15:38:00,0.5635,0.5385,0.0000,0.0018,0.0007,0.0025
11/06/2022 15:39:00,0.7821,0.5040,0.0000,0.0014,0.0002,0.0019
11/06/2022 15:40:00,0.9067,0.5089,0.0000,0.0002,0.0005,0.0020
11/06/2022 15:41:00,0.9386,0.4911,0.0000,0.0000,0.0004,0.0017
11/06/2022 15:42:00,0.9134,0.4866,0.0000,0.0013,0.0004,0.0014
11/06/2022 15:43:00,0.9228,0.4860,0.0000,0.0005,0.0005,0.0013
11/06/2022 15:44:00,0.8857,0.4555,0.0000,0.0007,0.0002,0.0014
11/06/2022 15:45:00,0.8948,0.4009,0.0000,0.0007,0.0009,0.0015
11/06/2022 15:46:00,0.5833,0.4111,0.0000,0.0015,0.0009,0.0013
11/06/2022 15:47:00,0.6073,0.4600,0.0000,0.0010,0.0005,0.0034
11/06/2022 15:48:00,0.8300,0.4599,0.0000,0.0007,0.0003,0.0015
11/06/2022 15:49:00,0.9509,0.4597,0.0000,0.0012,0.0000,0.0009
11/06/2022 15:50:00,1.1393,0.4611,0.0000,0.0009,0.0002,0.0013
11/06/2022 15:51:00,1.3267,0.4587,0.0000,0.0008,0.0002,0.0005
11/06/2022 15:52:00,1.4483,0.4624,0.0000,0.0002,0.0003,0.0009
11/06/2022 15:53:00,0.9429,0.4301,0.0000,0.0007,0.0005,0.0009
11/06/2022 15:54:00,0.9373,0.5498,0.0000,0.0022,0.0000,0.0018
11/06/2022 15:55:00,0.9063,0.7522,0.0000,0.0011,0.0008,0.0037
11/06/2022 15:56:00,0.9399,0.7087,0.0000,0.0020,0.0004,0.0037
11/06/2022 15:57:00,0.7028,0.7216,0.0000,0.0009,0.0007,0.0049
11/06/2022 15:58:00,0.5323,0.6977,0.0000,0.0026,0.0000,0.0049
11/06/2022 15:59:00,0.4774,0.7742,0.0000,0.0032,0.0007,0.0065
11/06/2022 16:00:00,0.4556,0.6623,0.0000,0.0033,0.0005,0.0050
11/06/2022 16:01:00,0.4948,0.7041,0.0000,0.0030,0.0005,0.0065
11/06/2022 16:02:00,0.5519,0.4854,0.0000,0.0020,0.0000,0.0020
11/06/2022 16:03:00,0.5216,0.4578,0.0000,0.0028,0.0004,0.0030
11/06/2022 16:04:00,0.5042,0.4530,0.0000,0.0024,0.0005,0.0029
11/06/2022 16:05:00,0.5557,0.4528,0.0000,0.0022,0.0002,0.0026
11/06/2022 16:06:00,0.4826,0.5411,0.0000,0.0011,0.0004,0.0046
11/06/2022 16:07:00,0.5394,0.5303,0.0000,0.0025,0.0002,0.0041
11/06/2022 16:08:00,0.4537,0.4810,0.0000,0.0019,0.0011,0.0024
11/06/2022 16:09:00,0.4912,0.5798,0.0000,0.0031,0.0009,0.0054
11/06/2022 16:10:00,0.4639,0.6957,0.0000,0.0027,0.0000,0.0038
11/06/2022 16:11:00,0.4707,0.5087,0.0000,0.0022,0.0002,0.0043
11/06/2022 16:12:00,0.4230,0.6274,0.0000,0.0037,0.0005,0.0054
11/06/2022 16:13:00,0.4720,0.5073,0.0000,0.0023,0.0000,0.0037
11/06/2022 16:14:00,0.4502,0.4617,0.0000,0.0020,0.0008,0.0039
11/06/2022 16:15:00,0.4593,0.4611,0.0000,0.0021,0.0002,0.0033
11/06/2022 16:16:00,0.4876,0.4758,0.0000,0.0024,0.0011,0.0042
11/06/2022 16:17:00,0.5339,0.5241,0.0000,0.0017,0.0003,0.0034
11/06/2022 16:18:00,0.5990,0.5381,0.0000,0.0025,0.0005,0.0043
11/06/2022 16:19:00,0.5435,0.5290,0.0000,0.0021,0.0003,0.0033
11/06/2022 16:20:00,0.5990,0.4918,0.0000,0.0015,0.0006,0.0020
11/06/2022 16:21:00,0.5300,0.4842,0.0000,0.0023,0.0005,0.0033
11/06/2022 16:22:00,0.5404,0.4786,0.0000,0.0013,0.0007,0.0024
11/06/2022 16:23:00,0.4525,0.4390,0.0000,0.0026,0.0002,0.0028
11/06/2022 16:24:00,0.5153,0.4250,0.0000,0.0012,0.0000,0.0022
11/06/2022 16:25:00,0.4880,0.4324,0.0000,0.0017,0.0004,0.0028
11/06/2022 16:26:00,0.4421,0.4583,0.0000,0.0021,0.0007,0.0029
11/06/2022 16:27:00,0.5114,0.4565,0.0000,0.0025,0.0009,0.0018
11/06/2022 16:28:00,0.4592,0.4809,0.0004,0.0024,0.0003,0.0033
11/06/2022 16:29:00,0.5169,0.4349,0.0000,0.0020,0.0007,0.0022
11/06/2022 16:30:00,0.5089,0.4340,0.0000,0.0026,0.0000,0.0025
11/06/2022 16:31:00,0.8639,0.5616,0.0000,0.0009,0.0002,0.0022
11/06/2022 16:32:00,1.0126,0.6326,0.0000,0.0011,0.0005,0.0013
11/06/2022 16:33:00,1.2585,1.0769,0.0000,0.0026,0.0002,0.0026
11/06/2022 16:34:00,1.7625,1.1885,0.0000,0.0013,0.0003,0.0021
11/06/2022 16:35:00,1.6948,1.3855,0.0000,0.0020,0.0009,0.0035
11/06/2022 16:36:00,1.7565,1.3189,0.0000,0.0018,0.0005,0.0037
11/06/2022 16:37:00,1.6991,1.1379,0.0000,0.0020,0.0007,0.0016
11/06/2022 16:38:00,1.4884,1.1420,0.0000,0.0016,0.0007,0.0016
11/06/2022 16:39:00,1.1480,1.0151,0.0000,0.0035,0.0015,0.0032
11/06/2022 16:40:00,1.1445,1.0961,0.0000,0.0037,0.0011,0.0049
11/06/2022 16:41:00,1.1454,1.1191,0.0000,0.0043,0.0019,0.0036
11/06/2022 16:42:00,1.1357,1.0693,0.0000,0.0029,0.0015,0.0025
11/06/2022 16:43:00,1.1545,1.1285,0.0000,0.0025,0.0009,0.0053
11/06/2022 16:44:00,1.0997,1.2990,0.0000,0.0044,0.0005,0.0063
11/06/2022 16:45:00,1.1584,0.6072,0.0000,0.0013,0.0007,0.0026
11/06/2022 16:46:00,1.1242,0.4638,0.0000,0.0009,0.0007,0.0039
11/06/2022 16:47:00,1.2922,0.5422,0.0000,0.0009,0.0005,0.0027
11/06/2022 16:48:00,1.2018,0.6295,0.0000,0.0016,0.0005,0.0040
11/06/2022 16:49:00,1.2686,0.4139,0.0000,0.0011,0.0009,0.0018
11/06/2022 16:50:00,1.2481,0.5545,0.0000,0.0017,0.0007,0.0037
11/06/2022 16:51:00,1.2516,0.3177,0.0000,0.0015,0.0007,0.0016
11/06/2022 16:52:00,1.2684,0.4868,0.0000,0.0014,0.0007,0.0017
11/06/2022 16:53:00,1.1651,0.5810,0.0000,0.0006,0.0007,0.0033
11/06/2022 16:54:00,1.2244,0.6802,0.0000,0.0011,0.0005,0.0049
11/06/2022 16:55:00,1.1477,0.7789,0.0000,0.0036,0.0003,0.0053
11/06/2022 16:56:00,1.1745,0.5764,0.0000,0.0015,0.0007,0.0034
11/06/2022 16:57:00,1.4649,0.4537,0.0000,0.0009,0.0015,0.0024
11/06/2022 16:58:00,1.5763,0.6204,0.0000,0.0011,0.0011,0.0019
11/06/2022 16:59:00,1.5829,0.7358,0.0000,0.0014,0.0019,0.0028
11/06/2022 17:00:00,1.5497,1.3916,0.0002,0.0029,0.0018,0.0071
11/06/2022 17:01:00,1.6296,1.2536,0.0002,0.0037,0.0023,0.0085
11/06/2022 17:02:00,1.6042,1.2871,0.0000,0.0028,0.0020,0.0055
11/06/2022 17:03:00,1.6824,1.2324,0.0000,0.0028,0.0020,0.0062
11/06/2022 17:04:00,1.6053,1.3282,0.0000,0.0028,0.0019,0.0060
11/06/2022 17:05:00,1.6635,1.4905,0.0000,0.0028,0.0027,0.0081
11/06/2022 17:06:00,1.6059,1.6050,0.0000,0.0057,0.0026,0.0079
11/06/2022 17:07:00,1.6564,1.5916,0.0000,0.0031,0.0026,0.0089
11/06/2022 17:08:00,1.5746,1.4916,0.0002,0.0056,0.0028,0.0094
11/06/2022 17:09:00,1.5444,1.5407,0.0000,0.0042,0.0019,0.0086
11/06/2022 17:10:00,1.3273,1.4165,0.0000,0.0052,0.0021,0.0093
11/06/2022 17:11:00,1.3074,1.3850,0.0002,0.0045,0.0019,0.0066
11/06/2022 17:12:00,1.2586,1.4271,0.0000,0.0062,0.0022,0.0085
11/06/2022 17:13:00,1.3163,1.3856,0.0000,0.0049,0.0021,0.0087
11/06/2022 17:14:00,1.2618,1.3809,0.0003,0.0044,0.0018,0.0084
11/06/2022 17:15:00,1.2827,0.8437,0.0000,0.0035,0.0018,0.0046
11/06/2022 17:16:00,1.2988,0.6751,0.0000,0.0020,0.0015,0.0016
11/06/2022 17:17:00,1.3434,0.8460,0.0000,0.0024,0.0022,0.0029
11/06/2022 17:18:00,1.3477,0.6531,0.0000,0.0013,0.0016,0.0014
11/06/2022 17:19:00,1.3162,0.6143,0.0000,0.0016,0.0005,0.0011
11/06/2022 17:20:00,1.3721,0.6131,0.0000,0.0016,0.0018,0.0011
11/06/2022 17:21:00,1.3397,0.6083,0.0000,0.0013,0.0015,0.0009
11/06/2022 17:22:00,1.3065,0.5985,0.0000,0.0017,0.0009,0.0018
11/06/2022 17:23:00,1.3312,0.9965,0.0000,0.0024,0.0015,0.0046
11/06/2022 17:24:00,1.2426,1.3949,0.0000,0.0041,0.0012,0.0070
11/06/2022 17:25:00,1.2943,1.3400,0.0000,0.0032,0.0020,0.0068
11/06/2022 17:26:00,1.2858,1.2815,0.0000,0.0046,0.0018,0.0068
11/06/2022 17:27:00,1.2567,0.9139,0.0002,0.0030,0.0016,0.0047
11/06/2022 17:28:00,1.3382,0.4529,0.0000,0.0013,0.0012,0.0004
11/06/2022 17:29:00,1.2417,0.4525,0.0000,0.0020,0.0009,0.0009
11/06/2022 17:30:00,1.2812,0.4519,0.0000,0.0012,0.0012,0.0007
11/06/2022 17:31:00,1.3077,0.4635,0.0000,0.0007,0.0005,0.0005
11/06/2022 17:32:00,1.3015,0.5125,0.0000,0.0007,0.0011,0.0008
11/06/2022 17:33:00,1.3761,0.5127,0.0000,0.0007,0.0011,0.0005
11/06/2022 17:34:00,1.3040,0.5122,0.0000,0.0011,0.0005,0.0011
11/06/2022 17:35:00,1.3724,0.5108,0.0000,0.0017,0.0016,0.0009
11/06/2022 17:36:00,1.3168,0.5076,0.0000,0.0007,0.0018,0.0007
11/06/2022 17:37:00,1.3551,0.5034,0.0000,0.0016,0.0013,0.0005
11/06/2022 17:38:00,1.2774,0.4810,0.0000,0.0014,0.0009,0.0007
11/06/2022 17:39:00,1.3740,0.4990,0.0000,0.0014,0.0010,0.0004
11/06/2022 17:40:00,1.1444,0.4120,0.0000,0.0016,0.0008,0.0002
11/06/2022 17:41:00,1.3224,0.4460,0.0000,0.0013,0.0009,0.0011
11/06/2022 17:42:00,1.2391,0.4456,0.0000,0.0016,0.0014,0.0011
11/06/2022 17:43:00,1.3040,0.4575,0.0000,0.0020,0.0007,0.0004
11/06/2022 17:44:00,1.2565,0.4743,0.0000,0.0016,0.0014,0.0002
11/06/2022 17:45:00,1.3096,0.8133,0.0000,0.0022,0.0016,0.0039
11/06/2022 17:46:00,1.2698,1.3808,0.0000,0.0055,0.0018,0.0080
11/06/2022 17:47:00,1.3159,1.7045,0.0000,0.0071,0.0034,0.0109
11/06/2022 17:48:00,1.3602,1.5837,0.0003,0.0052,0.0025,0.0101
11/06/2022 17:49:00,1.3317,1.1736,0.0000,0.0058,0.0014,0.0062
11/06/2022 17:50:00,1.3061,0.6590,0.0000,0.0031,0.0018,0.0015
11/06/2022 17:51:00,1.3666,0.6267,0.0000,0.0009,0.0016,0.0012
11/06/2022 17:52:00,1.2889,0.6784,0.0000,0.0013,0.0022,0.0021
11/06/2022 17:53:00,1.3210,0.6258,0.0000,0.0013,0.0018,0.0060
11/06/2022 17:54:00,1.2430,0.5643,0.0000,0.0028,0.0011,0.0005
11/06/2022 17:55:00,1.3068,0.6060,0.0000,0.0014,0.0012,0.0016
11/06/2022 17:56:00,1.2325,0.5998,0.0000,0.0031,0.0007,0.0007
11/06/2022 17:57:00,1.3249,0.5604,0.0000,0.0013,0.0009,0.0005
11/06/2022 17:58:00,1.2356,0.5595,0.0000,0.0009,0.0007,0.0008
11/06/2022 17:59:00,1.2681,0.5577,0.0000,0.0016,0.0010,0.0004
11/06/2022 18:00:00,1.3553,0.6195,0.0000,0.0013,0.0016,0.0016
11/06/2022 18:01:00,1.1262,0.5844,0.0000,0.0018,0.0009,0.0011
11/06/2022 18:02:00,1.4121,0.7528,0.0000,0.0022,0.0013,0.0010
11/06/2022 18:03:00,1.1275,1.1175,0.0000,0.0052,0.0016,0.0053
11/06/2022 18:04:00,1.1605,1.0548,0.0000,0.0041,0.0015,0.0039
11/06/2022 18:05:00,1.1650,1.0505,0.0000,0.0038,0.0022,0.0055
11/06/2022 18:06:00,1.1219,0.9268,0.0000,0.0027,0.0022,0.0045
11/06/2022 18:07:00,1.1923,0.6704,0.0000,0.0015,0.0007,0.0027
11/06/2022 18:08:00,1.0862,0.6338,0.0000,0.0009,0.0004,0.0011
11/06/2022 18:09:00,1.1421,0.8160,0.0000,0.0013,0.0009,0.0035
11/06/2022 18:10:00,1.1372,0.8742,0.0000,0.0014,0.0014,0.0036
11/06/2022 18:11:00,1.1456,0.8434,0.0000,0.0016,0.0005,0.0036
11/06/2022 18:12:00,1.0829,0.9019,0.0000,0.0020,0.0007,0.0043
11/06/2022 18:13:00,1.1233,0.9737,0.0000,0.0018,0.0009,0.0041
11/06/2022 18:14:00,1.0733,0.9238,0.0000,0.0023,0.0009,0.0036
11/06/2022 18:15:00,1.1412,1.5229,0.0000,0.0041,0.0012,0.0094
11/06/2022 18:16:00,1.0978,1.7370,0.0002,0.0039,0.0018,0.0101
11/06/2022 18:17:00,1.1423,1.7024,0.0000,0.0051,0.0014,0.0113
11/06/2022 18:18:00,1.2078,1.5917,0.0000,0.0054,0.0026,0.0096
11/06/2022 18:19:00,1.1420,0.8954,0.0000,0.0019,0.0022,0.0033
11/06/2022 18:20:00,1.1985,0.5759,0.0000,0.0014,0.0011,0.0013
11/06/2022 18:21:00,1.1491,0.5717,0.0000,0.0011,0.0013,0.0014
11/06/2022 18:22:00,1.1303,0.5866,0.0000,0.0005,0.0009,0.0015
11/06/2022 18:23:00,1.1492,0.6252,0.0000,0.0013,0.0009,0.0013
11/06/2022 18:24:00,1.0667,0.6030,0.0000,0.0024,0.0020,0.0024
11/06/2022 18:25:00,1.1444,0.4915,0.0000,0.0022,0.0004,0.0006
11/06/2022 18:26:00,1.0691,0.4833,0.0000,0.0007,0.0009,0.0014
11/06/2022 18:27:00,1.1164,0.4829,0.0000,0.0011,0.0014,0.0020
11/06/2022 18:28:00,1.0945,0.4687,0.0000,0.0004,0.0011,0.0009
11/06/2022 18:29:00,1.0935,0.4622,0.0000,0.0020,0.0010,0.0015
11/06/2022 18:30:00,1.1322,0.4779,0.0000,0.0011,0.0009,0.0021
11/06/2022 18:31:00,1.0767,0.4579,0.0000,0.0019,0.0009,0.0014
11/06/2022 18:32:00,1.2008,0.4835,0.0000,0.0014,0.0013,0.0012
11/06/2022 18:33:00,1.1313,0.4828,0.0000,0.0017,0.0007,0.0014
11/06/2022 18:34:00,1.1604,0.4825,0.0000,0.0015,0.0012,0.0012
11/06/2022 18:35:00,1.1887,0.4811,0.0000,0.0009,0.0011,0.0011
11/06/2022 18:36:00,1.1220,0.4530,0.0000,0.0009,0.0014,0.0013
11/06/2022 18:37:00,1.1811,0.3841,0.0000,0.0015,0.0007,0.0005
11/06/2022 18:38:00,1.0764,0.3559,0.0000,0.0009,0.0009,0.0011
11/06/2022 18:39:00,1.1434,0.3524,0.0000,0.0009,0.0009,0.0004
11/06/2022 18:40:00,1.0757,0.3370,0.0000,0.0010,0.0002,0.0010
11/06/2022 18:41:00,1.1276,0.4302,0.0000,0.0012,0.0009,0.0009
11/06/2022 18:42:00,1.0695,0.4385,0.0000,0.0013,0.0002,0.0011
11/06/2022 18:43:00,1.1648,0.4313,0.0000,0.0013,0.0009,0.0014
11/06/2022 18:44:00,1.0739,0.4290,0.0000,0.0007,0.0007,0.0009
11/06/2022 18:45:00,1.2131,0.5187,0.0000,0.0015,0.0015,0.0018
11/06/2022 18:46:00,1.0426,1.0896,0.0000,0.0031,0.0028,0.0065
11/06/2022 18:47:00,1.1389,1.3128,0.0000,0.0040,0.0024,0.0086
11/06/2022 18:48:00,1.2174,1.3077,0.0002,0.0033,0.0009,0.0071
11/06/2022 18:49:00,1.1383,1.3056,0.0000,0.0047,0.0016,0.0077
11/06/2022 18:50:00,1.2040,0.6367,0.0000,0.0017,0.0011,0.0020
11/06/2022 18:51:00,1.1351,0.4806,0.0000,0.0016,0.0015,0.0010
11/06/2022 18:52:00,1.1648,0.4905,0.0000,0.0011,0.0007,0.0009
11/06/2022 18:53:00,1.1304,0.4559,0.0000,0.0007,0.0014,0.0016
11/06/2022 18:54:00,1.0887,0.4251,0.0000,0.0013,0.0007,0.0017
11/06/2022 18:55:00,1.1344,0.5755,0.0000,0.0009,0.0010,0.0018
11/06/2022 18:56:00,1.0640,0.4198,0.0000,0.0012,0.0012,0.0012
11/06/2022 18:57:00,1.1513,0.4186,0.0000,0.0007,0.0011,0.0016
11/06/2022 18:58:00,1.0727,0.4649,0.0000,0.0021,0.0015,0.0019
11/06/2022 18:59:00,1.1147,0.5183,0.0000,0.0007,0.0014,0.0009
11/06/2022 19:00:00,1.0907,0.5091,0.0000,0.0016,0.0005,0.0009
11/06/2022 19:01:00,1.1304,0.5178,0.0000,0.0031,0.0016,0.0030
11/06/2022 19:02:00,1.1479,0.5661,0.0000,0.0011,0.0009,0.0011
11/06/2022 19:03:00,1.1374,0.5496,0.0000,0.0013,0.0008,0.0020
11/06/2022 19:04:00,1.2126,0.5427,0.0000,0.0014,0.0009,0.0017
11/06/2022 19:05:00,1.1245,0.6157,0.0000,0.0019,0.0009,0.0019
11/06/2022 19:06:00,1.1822,0.7009,0.0000,0.0009,0.0017,0.0018
11/06/2022 19:07:00,1.1431,0.7886,0.0000,0.0021,0.0009,0.0036
11/06/2022 19:08:00,1.2077,0.5958,0.0000,0.0015,0.0014,0.0012
11/06/2022 19:09:00,1.0032,0.5146,0.0000,0.0013,0.0015,0.0020
11/06/2022 19:10:00,1.1285,0.5563,0.0000,0.0014,0.0006,0.0026
11/06/2022 19:11:00,1.0700,0.5424,0.0000,0.0016,0.0015,0.0016
11/06/2022 19:12:00,1.1411,0.4976,0.0000,0.0019,0.0009,0.0017
11/06/2022 19:13:00,1.0681,0.4484,0.0000,0.0012,0.0007,0.0017
11/06/2022 19:14:00,1.1265,0.4570,0.0000,0.0019,0.0013,0.0019
11/06/2022 19:15:00,1.0793,1.1397,0.0000,0.0045,0.0018,0.0072
11/06/2022 19:16:00,1.1513,1.3088,0.0002,0.0036,0.0016,0.0076
11/06/2022 19:17:00,1.2189,1.4436,0.0000,0.0056,0.0018,0.0087
11/06/2022 19:18:00,1.0985,1.0156,0.0000,0.0022,0.0014,0.0055
11/06/2022 19:19:00,1.1260,0.5249,0.0000,0.0016,0.0021,0.0020
11/06/2022 19:20:00,1.2100,0.5253,0.0000,0.0014,0.0019,0.0019
11/06/2022 19:21:00,1.1281,0.5212,0.0000,0.0021,0.0022,0.0013
11/06/2022 19:22:00,1.1653,0.5275,0.0000,0.0016,0.0031,0.0022
11/06/2022 19:23:00,1.1085,0.4972,0.0000,0.0012,0.0003,0.0008
11/06/2022 19:24:00,1.0977,0.4622,0.0000,0.0012,0.0013,0.0009
11/06/2022 19:25:00,1.1132,0.4460,0.0000,0.0013,0.0012,0.0018
11/06/2022 19:26:00,1.0647,0.4459,0.0000,0.0009,0.0015,0.0017
11/06/2022 19:27:00,1.1488,0.4463,0.0000,0.0014,0.0004,0.0025
11/06/2022 19:28:00,1.0694,0.4457,0.0000,0.0014,0.0007,0.0018
11/06/2022 19:29:00,1.1565,0.4844,0.0000,0.0006,0.0008,0.0025
11/06/2022 19:30:00,1.0681,0.4932,0.0000,0.0018,0.0007,0.0011
11/06/2022 19:31:00,1.1207,0.5054,0.0000,0.0017,0.0013,0.0013
11/06/2022 19:32:00,1.1879,0.7595,0.0000,0.0018,0.0017,0.0017
11/06/2022 19:33:00,1.1533,0.5697,0.0000,0.0011,0.0017,0.0018
11/06/2022 19:34:00,1.2339,0.6089,0.0000,0.0013,0.0007,0.0025
11/06/2022 19:35:00,1.1511,0.6571,0.0000,0.0019,0.0014,0.0020
11/06/2022 19:36:00,0.8889,0.6321,0.0000,0.0020,0.0011,0.0030
11/06/2022 19:37:00,0.5376,0.5844,0.0000,0.0027,0.0007,0.0027
11/06/2022 19:38:00,0.5409,0.5563,0.0000,0.0018,0.0007,0.0025
11/06/2022 19:39:00,0.5069,0.5916,0.0000,0.0028,0.0012,0.0039
11/06/2022 19:40:00,0.6282,0.8018,0.0000,0.0025,0.0004,0.0053
11/06/2022 19:41:00,0.5006,0.9397,0.0000,0.0034,0.0009,0.0080
11/06/2022 19:42:00,0.4668,1.0283,0.0000,0.0044,0.0009,0.0091
11/06/2022 19:43:00,0.5377,1.1769,0.0000,0.0046,0.0002,0.0093
11/06/2022 19:44:00,0.4644,1.2323,0.0000,0.0055,0.0007,0.0101
11/06/2022 19:45:00,0.5495,1.2255,0.0002,0.0037,0.0014,0.0118
11/06/2022 19:46:00,0.4714,1.2425,0.0000,0.0059,0.0003,0.0092
11/06/2022 19:47:00,0.5620,1.1084,0.0000,0.0054,0.0002,0.0090
11/06/2022 19:48:00,0.5668,0.8675,0.0000,0.0024,0.0003,0.0065
11/06/2022 19:49:00,0.5437,0.8028,0.0000,0.0037,0.0005,0.0057
11/06/2022 19:50:00,0.5730,0.7509,0.0000,0.0017,0.0002,0.0050
11/06/2022 19:51:00,0.5154,0.7458,0.0000,0.0031,0.0005,0.0058
11/06/2022 19:52:00,0.5776,0.5989,0.0000,0.0031,0.0004,0.0032
11/06/2022 19:53:00,0.5041,0.5481,0.0000,0.0018,0.0000,0.0032
11/06/2022 19:54:00,0.4648,0.4940,0.0000,0.0018,0.0003,0.0030
11/06/2022 19:55:00,0.5365,0.4416,0.0000,0.0017,0.0002,0.0040
11/06/2022 19:56:00,0.4552,0.4329,0.0000,0.0022,0.0006,0.0041
11/06/2022 19:57:00,0.4813,0.4317,0.0000,0.0011,0.0004,0.0018
11/06/2022 19:58:00,0.4058,0.4406,0.0000,0.0019,0.0004,0.0036
11/06/2022 19:59:00,0.4806,0.4312,0.0000,0.0018,0.0002,0.0025
11/06/2022 20:00:00,0.3993,0.4323,0.0000,0.0021,0.0007,0.0033
11/06/2022 20:01:00,0.4752,0.4419,0.0000,0.0015,0.0003,0.0029
11/06/2022 20:02:00,0.4683,0.4914,0.0000,0.0016,0.0002,0.0024
11/06/2022 20:03:00,0.4880,0.4912,0.0000,0.0024,0.0007,0.0029
11/06/2022 20:04:00,0.5061,0.4914,0.0000,0.0018,0.0002,0.0029
11/06/2022 20:05:00,0.4965,0.4900,0.0000,0.0017,0.0002,0.0030
